Date	Wed Feb 19 18:29:42 EST 2025
ANNOTATED_GENES	LEF1, BHLHE22, DLX1, GATA2, ISL2, LBX1, ONECUT2, ZIC3, HOXA4, BARX1, ALX4, HOXB3, SP9, CCNO, EN1, PRDM6, STK3, TFAP2D, HOXD4, HOXB2, EN2, MSX1, SALL1, WT1, BARHL2, LHX9, GFI1, POU4F2, TBX2, DLX5, IGF2BP3, HOXA2, HOXB4, MEIS1, EOMES, ZFHX3, HOXD3, SIM2, LHX6, FEZF1, MECOM, HOXA6, GSC, TLX3, OSR2, IRX5, POU4F3, PAX5, CBX2, EMX2, HOXC13, HAND2, HOXC4, RUNX3, MYO3B, NEUROG2, TFAP2B, HOXB5, TBR1, DMRTA2, TWIST1, ZIC2, SIX1, GBX2, ADCYAP1, PRDM1, RAX, PITX1, HOXA10, HAND1, EVX2, HOXB9, NKX6-1, PTF1A, GSX2, FERD3L, TBX15, TBX20, GATA4, SHOX2, DMRT1, FOXB2, SLC17A6, SIX2, HOXD11, UNCX, FOXL1, ALX1, LHX5, DMBX1, POU4F1, PAX9, SOX14, HOXD8, OLIG3, FOXC2, DLX6, HOXB1, HOXC5, HOXC11, HEY2, TCF21, LMX1A, HOXD13, SOX3, GATA3, ZIC1, MSX2, FOXD3, SOX21, NUP133, PDX1, ARX, DMRT2, HOXA1, HOXA5, HOXA9, GJB6, PAX3, PAX2, ZIC4, GJB2, FZD10, SIX6, NFIB, SOX1, MEIS2, FOXB1, ZDBF2, SOX2, ZIC5, TAL1, TBX5, TBX18, IGF2BP1, OSTM1, IRX3, HOXB7, FOXL2, FOXF1, MCIDAS, NKX2-6, HOXB8, HOXA13, DBX1, LHX2, PAX6, LMX1B, HOXC9, PGM5, HOXB6, SIM1, NR2E1, FLI1, OTX2, FOXE1, VAX2, DLX2, NR5A2, SP8, NR4A2, HOXA3, PAX8, PCDH8, PITX2, RNF220, VGLL2, TBX3, SOX17, BARHL1, NKX2-5, HOXD12, FOXD2, HOXC8, LHX4, FOXD1, HOXC10, CDX2, PRKCH, ONECUT1, ISL1, PHOX2B, HLX, HMX3, SATB2, FEZF2, LHX8, NR2F2, GATA6, SIX3, HOXA11, PROX1, DMRT3, PAX7, SEC24C, NOLC1, HOXD10, BSX, C14orf39, FOXA2, HOXA7, EBF2, HIST1H1B, VAX1, HOXD9, NKX2-3, OLIG2, OLIG1, FOXA1, HOXD1, SPAG6, OTP, MNX1

-- 97 of 2082--
GOID	GO:0002009
TERM	morphogenesis of an epithelium
P-VALUE	2.74117417119992e-13
CORRECTED P-VALUE	5.70712462443824e-10
NUM_ANNOTATIONS	43 (of 486)
ANNOTATED_GENES	HOXD13, PAX8, FOXE1, TCF21, FOXA1, FOXC2, LHX2, FOXF1, HOXD11, SIX2, HOXA13, IRX3, HOXB7, TBX20, HOXA11, PROX1, GATA4, HOXB4, HAND1, TBX5, TBX18, TBX2, SIX1, PAX2, FOXD1, GBX2, SALL1, WT1, STK3, TWIST1, HOXB2, TBX3, SOX17, NKX2-5, HOXA5, ZIC3, HAND2, PDX1, PCDH8, LEF1, GATA3, MSX2, LBX1

-- 98 of 2082--
GOID	GO:0010558
TERM	negative regulation of macromolecule biosynthetic process
P-VALUE	3.21301540190673e-13
CORRECTED P-VALUE	6.6894980667698e-10
NUM_ANNOTATIONS	105 (of 2096)
ANNOTATED_GENES	SOX1, LHX9, POU4F2, GFI1, NFIB, MSX1, SALL1, WT1, PAX2, TBX18, IGF2BP1, HOXB4, IGF2BP3, HOXA2, TAL1, SOX2, TBX2, MEIS2, PDX1, MSX2, FOXD3, GATA3, LEF1, GATA2, DLX1, PRDM6, EN1, HOXB3, ARX, OSR2, NR2E1, GSC, NR4A2, ZNF503, VAX2, DLX2, FOXE1, NBDY, PAX5, HOXB8, FOXF1, ZFHX3, EOMES, IRX3, FOXL2, MECOM, FEZF1, PAX6, SKOR1, LHX2, SIM2, ISL1, SATB2, CBX8, CDX2, FOXD1, CUEDC2, ZIC2, SIX1, GATA6, NKX6-1, FERD3L, HAND1, NR2F2, LIN28B, PITX1, PRDM1, FEZF2, HAND2, SKOR2, RUNX3, CBX2, TWIST1, HOXC8, CDKN2A, NKX2-5, TBX3, TFAP2B, TBR1, OLIG2, FOXA1, HOXD9, SOX14, HOXD8, OLIG3, FOXC2, POU4F1, VAX1, PAX9, OTP, SOX3, HEY2, TCF21, SHOX2, DMRT1, PROX1, TBX20, GATA4, TBX15, SIX3, TGIF1, ALX1, HOXA7, DMBX1, HIST1H1B

-- 99 of 2082--
GOID	GO:0001763
TERM	morphogenesis of a branching structure
P-VALUE	3.56983437752361e-13
CORRECTED P-VALUE	7.43239517400415e-10
NUM_ANNOTATIONS	27 (of 197)
ANNOTATED_GENES	FOXA1, SIX1, PAX2, GBX2, FOXD1, FOXC2, WT1, SALL1, HOXD13, PAX8, TBX2, PRDM1, TCF21, DLX2, FOXF1, SHOX2, SIX2, HOXD11, HOXA13, HOXB7, LEF1, TBX20, PROX1, HOXA11, MSX2, TBX3, HOXA5

-- 100 of 2082--
GOID	GO:0009953
TERM	dorsal/ventral pattern formation
P-VALUE	3.57510789262797e-13
CORRECTED P-VALUE	7.44337463245144e-10
NUM_ANNOTATIONS	19 (of 89)
ANNOTATED_GENES	HOXB2, LMX1B, PAX6, EN1, LHX2, HOXD11, RNF220, DBX1, TBX20, HOXA11, DMRT3, SIX3, GSX2, HOXA2, SP8, VAX2, SOX1, FOXA1, GSC

-- 101 of 2082--
GOID	GO:0060562
TERM	epithelial tube morphogenesis
P-VALUE	5.26369064478432e-13
CORRECTED P-VALUE	1.0959003922441e-09
NUM_ANNOTATIONS	34 (of 319)
ANNOTATED_GENES	TWIST1, STK3, HOXA5, NKX2-5, SOX17, TBX3, HAND2, ZIC3, LBX1, MSX2, GATA3, LEF1, HAND1, TBX2, WT1, SALL1, FOXD1, GBX2, PAX2, SIX1, LHX2, HOXD11, SIX2, FOXF1, GATA4, HOXA11, TBX20, PROX1, IRX3, HOXB7, PAX8, TCF21, FOXA1, FOXC2

-- 102 of 2082--
GOID	GO:0048565
TERM	digestive tract development
P-VALUE	5.33499862246802e-13
CORRECTED P-VALUE	1.11074671319784e-09
NUM_ANNOTATIONS	22 (of 128)
ANNOTATED_GENES	SALL1, NKX2-3, HLX, CDX2, TCF21, PRDM1, TBX2, FOXE1, GATA6, HOXD13, GATA4, HOXA13, PDX1, ALX4, NKX2-6, SIX2, ZIC3, SHOX2, FOXF1, HOXA5, FOXL1, SOX17

-- 103 of 2082--
GOID	GO:0010604
TERM	positive regulation of macromolecule metabolic process
P-VALUE	9.55151033936972e-13
CORRECTED P-VALUE	1.98862445265678e-09
NUM_ANNOTATIONS	142 (of 3296)
ANNOTATED_GENES	HOXD10, BSX, FOXA2, HOXA7, EBF2, CDC20B, SIX3, PROX1, HOXA11, NOLC1, PPRC1, HOXD9, NKX2-3, FOXA1, TBX3, SOX17, BARHL1, NKX2-5, FOXD2, LHX4, PITX2, VGLL2, FEZF2, LIN28B, NR2F2, GATA6, FOXD1, INO80B, CDX2, HOXC10, ONECUT1, PHOX2B, ISL1, SATB2, LHX2, PAX6, LMX1B, HOXB7, IRX3, FOXL2, FOXF1, MCIDAS, NKX2-6, HOXA13, OTX2, FOXE1, DLX2, NR5A2, NR4A2, PAX8, NR2E1, FLI1, ARX, HOXA1, DMRT2, HOXA5, PAX3, GATA3, ZIC1, FOXD3, SOX21, PDX1, MEIS2, SOX2, TAL1, TBX5, IGF2BP1, PAX2, FZD10, NFIB, SOX1, LHX5, ALX1, TBX20, GATA4, DMRT1, SIX2, HOXC11, TCF21, HEY2, LMX1A, HOXD13, SOX3, POU4F1, PAX9, HOXD8, FOXC2, HOXB1, TFAP2B, HOXB5, TBR1, TWIST1, HOXC13, HAND2, RUNX3, HOXC4, RAX, PRDM1, PITX1, HOXA10, CCNC, HOXB9, HAND1, NKX6-1, PTF1A, ZIC2, SIX1, GBX2, ADCYAP1, FEZF1, MECOM, EOMES, ZFHX3, HOXD3, PAX5, OSR2, POU4F3, HOXB3, EN1, EBF3, STK3, TFAP2D, HOXB2, HOXD4, LEF1, DLX1, GATA2, ONECUT2, ZIC3, ALX4, TBX2, HOXA2, IGF2BP3, DLX5, HOXB4, MEIS1, EN2, MSX1, WT1, SALL1, BARHL2, POU4F2

-- 104 of 2082--
GOID	GO:0001709
TERM	cell fate determination
P-VALUE	1.24029535798919e-12
CORRECTED P-VALUE	2.58229493533349e-09
NUM_ANNOTATIONS	14 (of 44)
ANNOTATED_GENES	TBX2, SOX17, FEZF2, PAX6, HOXA2, EBF2, GATA6, GATA3, PAX2, GATA2, PROX1, LBX1, ISL1, BARHL2

-- 105 of 2082--
GOID	GO:0003161
TERM	cardiac conduction system development
P-VALUE	1.85826634070025e-12
CORRECTED P-VALUE	3.86891052133793e-09
NUM_ANNOTATIONS	13 (of 37)
ANNOTATED_GENES	TBX5, GATA6, TBX18, GJB6, HEY2, NKX2-5, TBX3, ISL1, SHOX2, MSX2, MSX1, GATA4, IRX3

-- 106 of 2082--
GOID	GO:0009890
TERM	negative regulation of biosynthetic process
P-VALUE	2.05367527101847e-12
CORRECTED P-VALUE	4.27575191426046e-09
NUM_ANNOTATIONS	105 (of 2159)
ANNOTATED_GENES	GATA4, PROX1, TBX20, TGIF1, TBX15, SIX3, SHOX2, DMRT1, HIST1H1B, DMBX1, HOXA7, ALX1, SOX14, HOXD8, FOXC2, OLIG3, HOXD9, VAX1, POU4F1, PAX9, FOXA1, OLIG2, TCF21, HEY2, OTP, SOX3, RUNX3, HAND2, SKOR2, CBX2, CDKN2A, NKX2-5, TBR1, TBX3, TFAP2B, HOXC8, TWIST1, CUEDC2, FOXD1, SIX1, ZIC2, SATB2, ISL1, CDX2, CBX8, PITX1, LIN28B, FEZF2, PRDM1, FERD3L, NKX6-1, GATA6, HAND1, NR2F2, ZFHX3, FOXL2, IRX3, EOMES, HOXB8, FOXF1, PAX6, SKOR1, SIM2, LHX2, MECOM, FEZF1, NR2E1, GSC, OSR2, DLX2, VAX2, PAX5, NBDY, FOXE1, NR4A2, ZNF503, FOXD3, MSX2, GATA2, DLX1, LEF1, GATA3, PDX1, EN1, ARX, HOXB3, PRDM6, SALL1, WT1, MSX1, PAX2, POU4F2, GFI1, SOX1, LHX9, NFIB, SOX2, MEIS2, TBX2, IGF2BP1, TBX18, TAL1, HOXA2, IGF2BP3, HOXB4

-- 107 of 2082--
GOID	GO:0007517
TERM	muscle organ development
P-VALUE	2.31161675602664e-12
CORRECTED P-VALUE	4.81278608604747e-09
NUM_ANNOTATIONS	34 (of 336)
ANNOTATED_GENES	PAX5, TCF21, HEY2, VAX1, POU4F1, GSC, HOXD9, FOXC2, HOXD10, HIST1H1B, EOMES, FOXL2, TBX20, PROX1, ZFHX3, SHOX2, PAX7, PITX1, HAND1, NR2F2, SIX1, MSX1, WT1, PHOX2B, ISL1, HLX, NKX2-5, DMRTA2, TWIST1, PAX3, LEF1, LBX1, ALX4, VGLL2

-- 108 of 2082--
GOID	GO:0035115
TERM	embryonic forelimb morphogenesis
P-VALUE	3.47200184058303e-12
CORRECTED P-VALUE	7.22870783209386e-09
NUM_ANNOTATIONS	12 (of 31)
ANNOTATED_GENES	TWIST1, TBX5, TBX3, EN1, OSR2, SHOX2, HOXA13, ALX4, MSX2, HOXD9, MSX1, HOXA11

-- 109 of 2082--
GOID	GO:0035239
TERM	tube morphogenesis
P-VALUE	8.5136168565126e-12
CORRECTED P-VALUE	1.77253502952592e-08
NUM_ANNOTATIONS	56 (of 842)
ANNOTATED_GENES	HAND1, TAL1, NR2F2, MEIS1, TBX5, GATA6, PRDM1, TBX2, NFIB, ISL1, HLX, PAX2, SIX1, SALL1, WT1, FOXD1, GBX2, STK3, TWIST1, SOX17, TFAP2B, TBX3, HOXB3, HOXA5, NKX2-5, HOXA1, EMX2, ZIC3, HAND2, GATA2, LEF1, GATA3, LBX1, MSX2, HOXD13, HOXA3, PAX8, HEY2, TCF21, FOXA1, NR2E1, FOXC2, NKX2-3, HOXA7, LHX2, SHOX2, FOXF1, HOXA13, SIX2, HOXD11, IRX3, HOXB7, GATA4, TBX20, PROX1, HOXA11

-- 110 of 2082--
GOID	GO:0061138
TERM	morphogenesis of a branching epithelium
P-VALUE	1.93333388984972e-11
CORRECTED P-VALUE	4.02520115866712e-08
NUM_ANNOTATIONS	24 (of 183)
ANNOTATED_GENES	TBX2, TCF21, HOXD13, PAX8, SIX1, PAX2, WT1, FOXC2, SALL1, FOXD1, GBX2, FOXA1, TBX3, HOXA5, LEF1, HOXB7, MSX2, TBX20, PROX1, HOXA11, FOXF1, HOXA13, SIX2, HOXD11

-- 111 of 2082--
GOID	GO:0019222
TERM	regulation of metabolic process
P-VALUE	2.73959421055957e-11
CORRECTED P-VALUE	5.70383514638502e-08
NUM_ANNOTATIONS	227 (of 6494)
ANNOTATED_GENES	DMBX1, ALX1, LHX5, FOXL1, UNCX, SIX2, HOXD11, SHOX2, DMRT1, FOXB2, GATA4, TBX20, TGIF1, TBX15, SOX3, HOXD13, LMX1A, HEY2, TCF21, HOXC11, HOXC5, HOXB1, DLX6, SOX14, OLIG3, FOXC2, HOXD8, PAX9, POU4F1, TWIST1, DMRTA2, TBR1, TFAP2B, NEUROG2, HOXB5, RUNX3, HOXC4, HAND2, SKOR2, EMX2, HOXC13, CBX2, PTF1A, GSX2, FERD3L, NKX6-1, HAND1, HOXB9, EVX2, HOXA10, CCNC, PITX1, RAX, PRDM1, NOXA, CBX8, CUEDC2, ADCYAP1, GBX2, SIX1, WDR41, ZIC2, MECOM, FEZF1, SIM2, LHX6, HOXD3, ZFHX3, EOMES, ZNF503, PAX5, POU4F3, IRX5, OSR2, TLX3, GSC, HOXA6, TFAP2D, HOXD4, HOXB2, STK3, PRDM6, EN1, EBF3, CCNO, HOXB3, SP9, ALX4, BARX1, ONECUT2, ZIC3, HOXA4, LBX1, ISL2, DLX1, BHLHE22, GATA2, LEF1, MEIS1, DLX5, IGF2BP3, HOXA2, HOXB4, TBX2, POU4F2, GFI1, LHX9, BARHL2, SALL1, WT1, MSX1, EN2, CDC20B, HOXA7, EBF2, HIST1H1B, FOXA2, BSX, HOXD10, C14orf39, NOLC1, PAX7, HOXA11, PROX1, DMRT3, SIX3, MNX1, OTP, HOXD1, OLIG1, FOXA1, OLIG2, NKX2-3, HOXD9, PPRC1, VAX1, ZNF883, LHX4, HOXC8, FOXD2, NKX2-5, CDKN2A, HOXD12, BARHL1, SOX17, TBX3, VGLL2, RNF220, PGAM1, PITX2, GATA6, NR2F2, LHX8, LIN28B, FEZF2, HMX3, SATB2, PHOX2B, ISL1, HLX, ONECUT1, PRKCH, CDX2, HOXC10, INO80B, FOXD1, HOXB6, LMX1B, HOXC9, PAX6, SKOR1, LHX2, HOXA13, DBX1, HOXB8, NKX2-6, TTF1, MCIDAS, FOXF1, FOXL2, IRX3, HOXB7, PAX8, HOXA3, NR4A2, SP8, NR5A2, DLX2, VAX2, EBF1, OTX2, NBDY, FOXE1, HOXC12, FLI1, SIM1, NR2E1, PAX3, HOXA9, HOXA5, DMRT2, HOXA1, ARX, PDX1, SOX21, FOXD3, BTNL9, MSX2, ZIC1, GATA3, ZFHX4, TBX18, TBX5, IGF2BP1, TAL1, ZIC5, SOX2, ZDBF2, NKX2-4, FOXB1, MEIS2, SOX1, NFIB, SIX6, PAX2, ZIC4, FZD10

-- 112 of 2082--
GOID	GO:0048863
TERM	stem cell differentiation
P-VALUE	3.35987822863242e-11
CORRECTED P-VALUE	6.9952664720127e-08
NUM_ANNOTATIONS	26 (of 221)
ANNOTATED_GENES	SOX21, PDX1, HAND2, NOLC1, EOMES, PITX2, GATA4, MSX2, HOXA7, ALX1, TWIST1, SOX17, NKX2-5, FOXA1, PHOX2B, ISL1, GSC, SIX1, PAX2, FOXC2, GBX2, MSX1, TAL1, HOXB4, GATA6, TBX5

-- 113 of 2082--
GOID	GO:0061061
TERM	muscle structure development
P-VALUE	4.77930342638294e-11
CORRECTED P-VALUE	9.95050973372928e-08
NUM_ANNOTATIONS	46 (of 637)
ANNOTATED_GENES	PAX5, TCF21, HEY2, VAX1, GSC, POU4F1, FOXC2, HOXD9, HOXD10, HIST1H1B, PGM5, FOXL2, EOMES, IRX3, GATA4, ZFHX3, PROX1, TBX20, SHOX2, FOXF1, PAX7, NKX2-6, TBX2, PITX1, NR2F2, HAND1, HOXA2, TBX18, TBX5, GATA6, SIX1, WT1, MSX1, HLX, PHOX2B, ISL1, TBX3, DMRTA2, NKX2-5, PRDM6, PAX3, TWIST1, LEF1, LBX1, VGLL2, ALX4

-- 114 of 2082--
GOID	GO:0048646
TERM	anatomical structure formation involved in morphogenesis
P-VALUE	6.70218606706289e-11
CORRECTED P-VALUE	1.39539513916249e-07
NUM_ANNOTATIONS	65 (of 1123)
ANNOTATED_GENES	MSX2, LEF1, GATA3, GATA2, STK3, DMRT2, HOXA1, HOXA5, HOXB3, NFIB, MSX1, SALL1, WT1, PAX2, TBX5, TBX18, MEIS1, DLX5, TAL1, SOX2, TBX2, FOXB1, FOXF1, IRX3, EOMES, PGM5, PAX6, LHX2, NR2E1, GSC, PAX8, HOXA3, OTX2, HAND2, PCDH8, TWIST1, NKX2-5, TFAP2B, TBX3, TBR1, SOX17, ISL1, CDX2, GBX2, FOXD1, SIX1, GATA6, PTF1A, HAND1, NOLC1, SIX2, PROX1, HOXA11, TBX20, GATA4, LHX5, HOXA7, FOXA2, HOXB1, DLX6, FOXA1, FOXC2, HEY2, TCF21, HOXC11

-- 115 of 2082--
GOID	GO:0003205
TERM	cardiac chamber development
P-VALUE	9.71485130641588e-11
CORRECTED P-VALUE	2.02263204199579e-07
NUM_ANNOTATIONS	22 (of 165)
ANNOTATED_GENES	FOXC2, SALL1, POU4F1, ISL1, HEY2, TBX2, PRDM1, TBX5, GATA6, PAX8, HAND1, TBX20, PROX1, MSX2, GATA4, GATA3, HAND2, HOXA13, SHOX2, FOXF1, NKX2-5, TBX3

-- 116 of 2082--
GOID	GO:0048754
TERM	branching morphogenesis of an epithelial tube
P-VALUE	1.16617452956818e-10
CORRECTED P-VALUE	2.42797537056095e-07
NUM_ANNOTATIONS	21 (of 151)
ANNOTATED_GENES	SIX2, HOXD11, FOXF1, TBX20, MSX2, HOXA11, HOXB7, LEF1, HOXA5, TBX3, FOXA1, SALL1, WT1, FOXC2, FOXD1, GBX2, PAX2, SIX1, PAX8, TCF21, TBX2

-- 117 of 2082--
GOID	GO:0048935
TERM	peripheral nervous system neuron development
P-VALUE	1.33733772988696e-10
CORRECTED P-VALUE	2.78433715362465e-07
NUM_ANNOTATIONS	8 (of 13)
ANNOTATED_GENES	HOXD10, POU4F1, ISL2, HOXD9, ONECUT2, RUNX3, ISL1, HAND2

-- 118 of 2082--
GOID	GO:0009059
TERM	macromolecule biosynthetic process
P-VALUE	2.40270949855758e-10
CORRECTED P-VALUE	5.00244117599688e-07
NUM_ANNOTATIONS	226 (of 6591)
ANNOTATED_GENES	LBX1, ISL2, LEF1, DLX1, BHLHE22, GATA2, BARX1, ALX4, ONECUT2, ZIC3, HOXA4, EN1, EBF3, SP9, HOXB3, HOXB2, TFAP2D, HOXD4, PRDM6, STK3, MSX1, WT1, SALL1, EN2, BARHL2, LHX9, GFI1, POU4F2, TBX2, MEIS1, HOXA2, DLX5, IGF2BP3, HOXB4, ZFHX3, EOMES, HOXD3, HS3ST3B1, LHX6, SIM2, MECOM, FEZF1, TLX3, HOXA6, GSC, IRX5, POU4F3, OSR2, PAX5, ZNF503, HAND2, SKOR2, RUNX3, HOXC4, CBX2, EMX2, HOXC13, DMRTA2, NEUROG2, TFAP2B, HOXB5, TBR1, TWIST1, GBX2, ADCYAP1, CUEDC2, ZIC2, SIX1, CBX8, PITX1, HOXA10, CCNC, RAX, PRDM1, NKX6-1, PTF1A, FERD3L, GSX2, EVX2, HAND1, HOXB9, TBX20, GATA4, TBX15, TGIF1, RSRC1, HOXD11, SIX2, UNCX, FOXB2, SHOX2, DMRT1, FOXL1, ALX1, LHX5, DMBX1, HOXD8, SOX14, OLIG3, FOXC2, PAX9, POU4F1, HOXC5, HOXB1, DLX6, TCF21, HEY2, LMX1A, HOXC11, SOX3, HOXD13, MSX2, FOXD3, BTNL9, GATA3, ZIC1, NUP133, PDX1, SOX21, DMRT2, HOXA1, HOXA5, ARX, PAX3, HOXA9, SIX6, MOGS, ZIC4, PAX2, SOX1, NFIB, ZDBF2, SOX2, MEIS2, NKX2-4, FOXB1, TBX18, ZFHX4, TBX5, IGF2BP1, ZIC5, TAL1, IRX3, HOXB7, FOXL2, HOXB8, NKX2-6, HOXA13, DBX1, FOXF1, MCIDAS, TTF1, SKOR1, PAX6, LHX2, HOXB6, LMX1B, HOXC9, GTF3C2, NR2E1, SIM1, HOXC12, FLI1, VAX2, NR5A2, DLX2, FOXE1, OTX2, NBDY, EBF1, NR4A2, PAX8, HOXA3, SP8, PITX2, RNF220, VGLL2, NKX2-5, HOXD12, CDKN2A, BARHL1, FOXD2, TBX3, SOX17, HOXC8, LHX4, FOXD1, INO80B, PHOX2B, HLX, ISL1, SATB2, HMX3, CDX2, HOXC10, PRKCH, ONECUT1, LIN28B, FEZF2, GATA6, LHX8, NR2F2, PROX1, DMRT3, HOXA11, SIX3, NOLC1, PAX7, FOXA2, C14orf39, HOXD10, BSX, EBF2, HOXA7, HIST1H1B, HOXD9, NKX2-3, ZNF883, PPRC1, VAX1, OLIG2, OLIG1, FOXA1, HOXD1, OTP, MNX1

-- 119 of 2082--
GOID	GO:0048934
TERM	peripheral nervous system neuron differentiation
P-VALUE	3.05415905499851e-10
CORRECTED P-VALUE	6.35875915250689e-07
NUM_ANNOTATIONS	8 (of 14)
ANNOTATED_GENES	POU4F1, HOXD9, ISL2, ONECUT2, HAND2, ISL1, RUNX3, HOXD10

-- 120 of 2082--
GOID	GO:0048839
TERM	inner ear development
P-VALUE	3.23221861721958e-10
CORRECTED P-VALUE	6.72947916105116e-07
NUM_ANNOTATIONS	23 (of 192)
ANNOTATED_GENES	HEY2, SOX2, TBX2, TBX18, PAX8, DLX5, GBX2, PAX2, SIX1, GJB2, PHOX2B, POU4F3, HMX3, DLX6, HOXA1, TBX3, GJB6, PROX1, GATA3, ZIC1, GATA2, HOXA13, MYO3B

-- 121 of 2082--
GOID	GO:0009893
TERM	positive regulation of metabolic process
P-VALUE	3.86455485290603e-10
CORRECTED P-VALUE	8.04600320375036e-07
NUM_ANNOTATIONS	143 (of 3608)
ANNOTATED_GENES	TAL1, IGF2BP1, TBX5, MEIS2, SOX2, NFIB, SOX1, PAX2, FZD10, PAX3, ARX, HOXA5, HOXA1, DMRT2, SOX21, PDX1, ZIC1, GATA3, FOXD3, PAX8, NR4A2, OTX2, FOXE1, DLX2, NR5A2, FLI1, NR2E1, LMX1B, LHX2, PAX6, FOXF1, MCIDAS, HOXA13, NKX2-6, FOXL2, IRX3, HOXB7, NR2F2, GATA6, FEZF2, LIN28B, ONECUT1, CDX2, HOXC10, SATB2, PHOX2B, ISL1, INO80B, FOXD1, LHX4, SOX17, TBX3, FOXD2, NKX2-5, BARHL1, VGLL2, PITX2, FOXA1, PPRC1, NKX2-3, HOXD9, EBF2, HOXA7, CDC20B, BSX, HOXD10, FOXA2, NOLC1, SIX3, HOXA11, PROX1, HOXA2, DLX5, HOXB4, IGF2BP3, MEIS1, TBX2, POU4F2, BARHL2, EN2, SALL1, WT1, MSX1, STK3, HOXD4, TFAP2D, HOXB2, HOXB3, EBF3, EN1, ZIC3, ONECUT2, ALX4, DLX1, GATA2, LEF1, PAX5, OSR2, POU4F3, FEZF1, MECOM, HOXD3, EOMES, ZFHX3, HAND1, HOXB9, PTF1A, NKX6-1, RAX, PRDM1, CCNC, HOXA10, PITX1, NOXA, SIX1, ZIC2, GBX2, ADCYAP1, TWIST1, TBR1, HOXB5, TFAP2B, HOXC13, RUNX3, HOXC4, HAND2, HOXD13, SOX3, HOXC11, LMX1A, TCF21, HEY2, HOXB1, POU4F1, PAX9, HOXD8, FOXC2, LHX5, ALX1, DMRT1, SIX2, GATA4, TBX20

-- 122 of 2082--
GOID	GO:0021537
TERM	telencephalon development
P-VALUE	3.9889994261681e-10
CORRECTED P-VALUE	8.30509680528198e-07
NUM_ANNOTATIONS	26 (of 247)
ANNOTATED_GENES	PAX6, DMRTA2, LHX6, LHX2, TBR1, ARX, LHX5, FEZF1, PROX1, EOMES, SIX3, LEF1, DLX1, UNCX, EMX2, LMX1A, DLX2, PAX5, FOXB1, FEZF2, IGF2BP1, GSX2, DLX5, SALL1, NR2E1, NFIB

-- 123 of 2082--
GOID	GO:0042472
TERM	inner ear morphogenesis
P-VALUE	4.62182627898015e-10
CORRECTED P-VALUE	9.62264231283667e-07
NUM_ANNOTATIONS	17 (of 103)
ANNOTATED_GENES	DLX6, HMX3, POU4F3, SIX1, PAX2, GBX2, DLX5, PAX8, TBX18, TBX2, MYO3B, GATA2, ZIC1, GATA3, PROX1, TBX3, HOXA1

-- 124 of 2082--
GOID	GO:0003279
TERM	cardiac septum development
P-VALUE	5.40271485691135e-10
CORRECTED P-VALUE	1.12484523320894e-06
NUM_ANNOTATIONS	17 (of 104)
ANNOTATED_GENES	PAX8, TBX5, GATA6, HAND1, HEY2, PRDM1, TBX2, ISL1, SALL1, NKX2-5, TBX3, HOXA13, GATA4, TBX20, MSX2, PROX1, GATA3

-- 125 of 2082--
GOID	GO:0060911
TERM	cardiac cell fate commitment
P-VALUE	5.43350967800422e-10
CORRECTED P-VALUE	1.13125671496048e-06
NUM_ANNOTATIONS	7 (of 10)
ANNOTATED_GENES	TBX18, TBX5, ISL1, NKX2-5, WT1, TBX3, SOX17

-- 126 of 2082--
GOID	GO:0001764
TERM	neuron migration
P-VALUE	5.56735230673495e-10
CORRECTED P-VALUE	1.15912275026222e-06
NUM_ANNOTATIONS	21 (of 164)
ANNOTATED_GENES	VAX1, TLX3, SOX14, OLIG3, PHOX2B, BARHL2, SOX1, SATB2, FEZF2, NR2F2, NR4A2, NKX6-1, GATA3, GATA2, TBX20, LHX6, ARX, PAX6, BARHL1, FEZF1, TWIST1

-- 127 of 2082--
GOID	GO:0032502
TERM	developmental process
P-VALUE	6.17983001070523e-10
CORRECTED P-VALUE	1.28664060822883e-06
NUM_ANNOTATIONS	215 (of 6233)
