Date	Wed Feb 19 18:29:42 EST 2025
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Regulation links followed	Yes
Bonferroni correction	Yes
Uploaded gene list	polycomb gene_list
Annotation file	gene_association.goa_human_hgnc
Ontology file	
Evidence codes used	IMP (25206), IEP (933), ISS (28265), RCA (470), IGI (2047), ISO (11), IEA (73570), ISA (1439), IKR (23), HMP (129), IDA (88710), ND (1706), HEP (70), IBA (68552), IC (6837), TAS (95949), HDA (9421), EXP (613), NAS (7152), IPI (213005), ISM (3)
Unknown identifiers (222)	AC003986.1 AC003986.2 AC003986.3 AC004080.2 AC004080.3 AC004080.4 AC004080.5 AC004080.6 AC005224.2 AC007405.2 AC008060.2 AC008060.3 AC008406.3 AC008808.1 AC008808.2 AC008875.1 AC009166.1 AC009292.2 AC009531.1 AC010478.1 AC010997.3 AC010997.4 AC011396.2 AC011700.1 AC012531.1 AC012531.4 AC012574.1 AC012594.1 AC015911.4 AC016251.2 AC018470.1 AC018553.2 AC018563.1 AC019068.1 AC023886.1 AC025171.1 AC025171.2 AC025171.3 AC025171.5 AC026688.2 AC026704.1 AC027243.1 AC058822.1 AC074099.1 AC078909.1 AC078909.2 AC083795.2 AC084864.1 AC087477.2 AC087477.5 AC087477.6 AC090340.1 AC091076.1 AC091133.2 AC091133.3 AC091959.3 AC091980.2 AC099786.2 AC099786.3 AC100791.2 AC103702.1 AC103702.2 AC103746.1 AC105389.1 AC106738.2 AC106786.1 AC108210.1 AC108482.1 AC116667.2 AL021808.1 AL035443.1 AL049637.2 AL049874.3 AL079303.1 AL121612.2 AL135960.1 AL136366.1 AL137784.1 AL137784.2 AL137784.3 AL138688.1 AL139420.2 AL158013.1 AL158211.3 AL161457.2 AL161781.2 AL161908.1 AL161908.2 AL354863.1 AL355497.1 AL359922.1 AL365259.1 AP000697.1 AP000894.2 AP001122.1 ASTM1-AS1 BARX1-DT C5orf66 CCDC140 CDKN2A-DT CRNDE DLEU2 DLX6-AS1 EMX2OS FENDRR FEZF1-AS1 FIRRE FOXC2-AS1 FOXD1-AS1 FOXD2-AS1 FOXD3-AS1 FZD10-DT GATA2-AS1 GATA3-AS1 GATA6-AS1 HALGR HALGROS HAND2-AS1 HIST1H2BPS2 HIST1H3I HIST1H3L HLX-AS1 HMGN1P6 HNRNPA1P1 HOTAIR HOTAIRM1 HOTTIP HOXA-AS2 HOXA-AS3 HOXA10-AS HOXA11-AS HOXB-AS1 HOXB-AS2 HOXB-AS3 HOXB-AS4 HOXC-AS1 HOXC-AS2 HOXC-AS3 HOXC13-AS HOXD2 LBX1-AS1 LEF1-AS1 LHX5-AS1 LIN28B-AS1 LINC00261 LINC00543 LINC00556 LINC00629 LINC00682 LINC01079 LINC01096 LINC01097 LINC01143 LINC01305 LINC01312 LINC01385 LINC01396 LINC01475 LINC01798 LINC01833 LINC01956 LINC02084 LINC02086 LINC02106 LINC02202 LINC02268 LOC401463 MGC12916 MIR146B MIR148A MIR152 MIR182 MIR196A1 MIR196A2 MIR3663 MIR449A MIR503HG MIR6068 MIR8089 MIR96 MNX1-AS1 MORF4L2P1 NR2F2-AS1 PANCR PAUPAR PGM5-AS1 PLUT PNKDP1 PPIAP28 PTCSC2 RF00017 RF01905 RF01906 RF01954 RF01975 RF01976 RF01979 RF02040 RF02043 RF02142 RF02272 RN7SL272P RNF219-AS1 RNU5D-2P RNU6-1 RNU6-570P SALRNA1 SATB2-AS1 SENCR SIX3-AS1 SOX2-OT SOX21-AS1 SPA17P1 TARID TBX2-AS1 TBX5-AS1 THORLNC TRAPPC2P2 TTC6 ZFHX4-AS1 ZIC4-AS1 ZNF503-AS2

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0019222	regulation of metabolic process	5.70383514638502e-08	2.73959421055957e-11	227	482	6494	19817	0.00%	0.00	DMBX1, ALX1, LHX5, FOXL1, UNCX, SIX2, HOXD11, SHOX2, DMRT1, FOXB2, GATA4, TBX20, TGIF1, TBX15, SOX3, HOXD13, LMX1A, HEY2, TCF21, HOXC11, HOXC5, HOXB1, DLX6, SOX14, OLIG3, FOXC2, HOXD8, PAX9, POU4F1, TWIST1, DMRTA2, TBR1, TFAP2B, NEUROG2, HOXB5, RUNX3, HOXC4, HAND2, SKOR2, EMX2, HOXC13, CBX2, PTF1A, GSX2, FERD3L, NKX6-1, HAND1, HOXB9, EVX2, HOXA10, CCNC, PITX1, RAX, PRDM1, NOXA, CBX8, CUEDC2, ADCYAP1, GBX2, SIX1, WDR41, ZIC2, MECOM, FEZF1, SIM2, LHX6, HOXD3, ZFHX3, EOMES, ZNF503, PAX5, POU4F3, IRX5, OSR2, TLX3, GSC, HOXA6, TFAP2D, HOXD4, HOXB2, STK3, PRDM6, EN1, EBF3, CCNO, HOXB3, SP9, ALX4, BARX1, ONECUT2, ZIC3, HOXA4, LBX1, ISL2, DLX1, BHLHE22, GATA2, LEF1, MEIS1, DLX5, IGF2BP3, HOXA2, HOXB4, TBX2, POU4F2, GFI1, LHX9, BARHL2, SALL1, WT1, MSX1, EN2, CDC20B, HOXA7, EBF2, HIST1H1B, FOXA2, BSX, HOXD10, C14orf39, NOLC1, PAX7, HOXA11, PROX1, DMRT3, SIX3, MNX1, OTP, HOXD1, OLIG1, FOXA1, OLIG2, NKX2-3, HOXD9, PPRC1, VAX1, ZNF883, LHX4, HOXC8, FOXD2, NKX2-5, CDKN2A, HOXD12, BARHL1, SOX17, TBX3, VGLL2, RNF220, PGAM1, PITX2, GATA6, NR2F2, LHX8, LIN28B, FEZF2, HMX3, SATB2, PHOX2B, ISL1, HLX, ONECUT1, PRKCH, CDX2, HOXC10, INO80B, FOXD1, HOXB6, LMX1B, HOXC9, PAX6, SKOR1, LHX2, HOXA13, DBX1, HOXB8, NKX2-6, TTF1, MCIDAS, FOXF1, FOXL2, IRX3, HOXB7, PAX8, HOXA3, NR4A2, SP8, NR5A2, DLX2, VAX2, EBF1, OTX2, NBDY, FOXE1, HOXC12, FLI1, SIM1, NR2E1, PAX3, HOXA9, HOXA5, DMRT2, HOXA1, ARX, PDX1, SOX21, FOXD3, BTNL9, MSX2, ZIC1, GATA3, ZFHX4, TBX18, TBX5, IGF2BP1, TAL1, ZIC5, SOX2, ZDBF2, NKX2-4, FOXB1, MEIS2, SOX1, NFIB, SIX6, PAX2, ZIC4, FZD10
GO:0048863	stem cell differentiation	6.9952664720127e-08	3.35987822863242e-11	26	482	221	19817	0.00%	0.00	SOX21, PDX1, HAND2, NOLC1, EOMES, PITX2, GATA4, MSX2, HOXA7, ALX1, TWIST1, SOX17, NKX2-5, FOXA1, PHOX2B, ISL1, GSC, SIX1, PAX2, FOXC2, GBX2, MSX1, TAL1, HOXB4, GATA6, TBX5
GO:0061061	muscle structure development	9.95050973372928e-08	4.77930342638294e-11	46	482	637	19817	0.00%	0.00	PAX5, TCF21, HEY2, VAX1, GSC, POU4F1, FOXC2, HOXD9, HOXD10, HIST1H1B, PGM5, FOXL2, EOMES, IRX3, GATA4, ZFHX3, PROX1, TBX20, SHOX2, FOXF1, PAX7, NKX2-6, TBX2, PITX1, NR2F2, HAND1, HOXA2, TBX18, TBX5, GATA6, SIX1, WT1, MSX1, HLX, PHOX2B, ISL1, TBX3, DMRTA2, NKX2-5, PRDM6, PAX3, TWIST1, LEF1, LBX1, VGLL2, ALX4
GO:0048646	anatomical structure formation involved in morphogenesis	1.39539513916249e-07	6.70218606706289e-11	65	482	1123	19817	0.00%	0.00	MSX2, LEF1, GATA3, GATA2, STK3, DMRT2, HOXA1, HOXA5, HOXB3, NFIB, MSX1, SALL1, WT1, PAX2, TBX5, TBX18, MEIS1, DLX5, TAL1, SOX2, TBX2, FOXB1, FOXF1, IRX3, EOMES, PGM5, PAX6, LHX2, NR2E1, GSC, PAX8, HOXA3, OTX2, HAND2, PCDH8, TWIST1, NKX2-5, TFAP2B, TBX3, TBR1, SOX17, ISL1, CDX2, GBX2, FOXD1, SIX1, GATA6, PTF1A, HAND1, NOLC1, SIX2, PROX1, HOXA11, TBX20, GATA4, LHX5, HOXA7, FOXA2, HOXB1, DLX6, FOXA1, FOXC2, HEY2, TCF21, HOXC11
GO:0003205	cardiac chamber development	2.02263204199579e-07	9.71485130641588e-11	22	482	165	19817	0.00%	0.00	FOXC2, SALL1, POU4F1, ISL1, HEY2, TBX2, PRDM1, TBX5, GATA6, PAX8, HAND1, TBX20, PROX1, MSX2, GATA4, GATA3, HAND2, HOXA13, SHOX2, FOXF1, NKX2-5, TBX3
GO:0048754	branching morphogenesis of an epithelial tube	2.42797537056095e-07	1.16617452956818e-10	21	482	151	19817	0.00%	0.00	SIX2, HOXD11, FOXF1, TBX20, MSX2, HOXA11, HOXB7, LEF1, HOXA5, TBX3, FOXA1, SALL1, WT1, FOXC2, FOXD1, GBX2, PAX2, SIX1, PAX8, TCF21, TBX2
GO:0048935	peripheral nervous system neuron development	2.78433715362465e-07	1.33733772988696e-10	8	482	13	19817	0.00%	0.00	HOXD10, POU4F1, ISL2, HOXD9, ONECUT2, RUNX3, ISL1, HAND2
GO:0009059	macromolecule biosynthetic process	5.00244117599688e-07	2.40270949855758e-10	226	482	6591	19817	0.00%	0.00	LBX1, ISL2, LEF1, DLX1, BHLHE22, GATA2, BARX1, ALX4, ONECUT2, ZIC3, HOXA4, EN1, EBF3, SP9, HOXB3, HOXB2, TFAP2D, HOXD4, PRDM6, STK3, MSX1, WT1, SALL1, EN2, BARHL2, LHX9, GFI1, POU4F2, TBX2, MEIS1, HOXA2, DLX5, IGF2BP3, HOXB4, ZFHX3, EOMES, HOXD3, HS3ST3B1, LHX6, SIM2, MECOM, FEZF1, TLX3, HOXA6, GSC, IRX5, POU4F3, OSR2, PAX5, ZNF503, HAND2, SKOR2, RUNX3, HOXC4, CBX2, EMX2, HOXC13, DMRTA2, NEUROG2, TFAP2B, HOXB5, TBR1, TWIST1, GBX2, ADCYAP1, CUEDC2, ZIC2, SIX1, CBX8, PITX1, HOXA10, CCNC, RAX, PRDM1, NKX6-1, PTF1A, FERD3L, GSX2, EVX2, HAND1, HOXB9, TBX20, GATA4, TBX15, TGIF1, RSRC1, HOXD11, SIX2, UNCX, FOXB2, SHOX2, DMRT1, FOXL1, ALX1, LHX5, DMBX1, HOXD8, SOX14, OLIG3, FOXC2, PAX9, POU4F1, HOXC5, HOXB1, DLX6, TCF21, HEY2, LMX1A, HOXC11, SOX3, HOXD13, MSX2, FOXD3, BTNL9, GATA3, ZIC1, NUP133, PDX1, SOX21, DMRT2, HOXA1, HOXA5, ARX, PAX3, HOXA9, SIX6, MOGS, ZIC4, PAX2, SOX1, NFIB, ZDBF2, SOX2, MEIS2, NKX2-4, FOXB1, TBX18, ZFHX4, TBX5, IGF2BP1, ZIC5, TAL1, IRX3, HOXB7, FOXL2, HOXB8, NKX2-6, HOXA13, DBX1, FOXF1, MCIDAS, TTF1, SKOR1, PAX6, LHX2, HOXB6, LMX1B, HOXC9, GTF3C2, NR2E1, SIM1, HOXC12, FLI1, VAX2, NR5A2, DLX2, FOXE1, OTX2, NBDY, EBF1, NR4A2, PAX8, HOXA3, SP8, PITX2, RNF220, VGLL2, NKX2-5, HOXD12, CDKN2A, BARHL1, FOXD2, TBX3, SOX17, HOXC8, LHX4, FOXD1, INO80B, PHOX2B, HLX, ISL1, SATB2, HMX3, CDX2, HOXC10, PRKCH, ONECUT1, LIN28B, FEZF2, GATA6, LHX8, NR2F2, PROX1, DMRT3, HOXA11, SIX3, NOLC1, PAX7, FOXA2, C14orf39, HOXD10, BSX, EBF2, HOXA7, HIST1H1B, HOXD9, NKX2-3, ZNF883, PPRC1, VAX1, OLIG2, OLIG1, FOXA1, HOXD1, OTP, MNX1
GO:0048934	peripheral nervous system neuron differentiation	6.35875915250689e-07	3.05415905499851e-10	8	482	14	19817	0.00%	0.00	POU4F1, HOXD9, ISL2, ONECUT2, HAND2, ISL1, RUNX3, HOXD10
GO:0048839	inner ear development	6.72947916105116e-07	3.23221861721958e-10	23	482	192	19817	0.00%	0.00	HEY2, SOX2, TBX2, TBX18, PAX8, DLX5, GBX2, PAX2, SIX1, GJB2, PHOX2B, POU4F3, HMX3, DLX6, HOXA1, TBX3, GJB6, PROX1, GATA3, ZIC1, GATA2, HOXA13, MYO3B
GO:0009893	positive regulation of metabolic process	8.04600320375036e-07	3.86455485290603e-10	143	482	3608	19817	0.00%	0.00	TAL1, IGF2BP1, TBX5, MEIS2, SOX2, NFIB, SOX1, PAX2, FZD10, PAX3, ARX, HOXA5, HOXA1, DMRT2, SOX21, PDX1, ZIC1, GATA3, FOXD3, PAX8, NR4A2, OTX2, FOXE1, DLX2, NR5A2, FLI1, NR2E1, LMX1B, LHX2, PAX6, FOXF1, MCIDAS, HOXA13, NKX2-6, FOXL2, IRX3, HOXB7, NR2F2, GATA6, FEZF2, LIN28B, ONECUT1, CDX2, HOXC10, SATB2, PHOX2B, ISL1, INO80B, FOXD1, LHX4, SOX17, TBX3, FOXD2, NKX2-5, BARHL1, VGLL2, PITX2, FOXA1, PPRC1, NKX2-3, HOXD9, EBF2, HOXA7, CDC20B, BSX, HOXD10, FOXA2, NOLC1, SIX3, HOXA11, PROX1, HOXA2, DLX5, HOXB4, IGF2BP3, MEIS1, TBX2, POU4F2, BARHL2, EN2, SALL1, WT1, MSX1, STK3, HOXD4, TFAP2D, HOXB2, HOXB3, EBF3, EN1, ZIC3, ONECUT2, ALX4, DLX1, GATA2, LEF1, PAX5, OSR2, POU4F3, FEZF1, MECOM, HOXD3, EOMES, ZFHX3, HAND1, HOXB9, PTF1A, NKX6-1, RAX, PRDM1, CCNC, HOXA10, PITX1, NOXA, SIX1, ZIC2, GBX2, ADCYAP1, TWIST1, TBR1, HOXB5, TFAP2B, HOXC13, RUNX3, HOXC4, HAND2, HOXD13, SOX3, HOXC11, LMX1A, TCF21, HEY2, HOXB1, POU4F1, PAX9, HOXD8, FOXC2, LHX5, ALX1, DMRT1, SIX2, GATA4, TBX20
GO:0021537	telencephalon development	8.30509680528198e-07	3.9889994261681e-10	26	482	247	19817	0.00%	0.00	PAX6, DMRTA2, LHX6, LHX2, TBR1, ARX, LHX5, FEZF1, PROX1, EOMES, SIX3, LEF1, DLX1, UNCX, EMX2, LMX1A, DLX2, PAX5, FOXB1, FEZF2, IGF2BP1, GSX2, DLX5, SALL1, NR2E1, NFIB
GO:0042472	inner ear morphogenesis	9.62264231283667e-07	4.62182627898015e-10	17	482	103	19817	0.00%	0.00	DLX6, HMX3, POU4F3, SIX1, PAX2, GBX2, DLX5, PAX8, TBX18, TBX2, MYO3B, GATA2, ZIC1, GATA3, PROX1, TBX3, HOXA1
GO:0003279	cardiac septum development	1.12484523320894e-06	5.40271485691135e-10	17	482	104	19817	0.00%	0.00	PAX8, TBX5, GATA6, HAND1, HEY2, PRDM1, TBX2, ISL1, SALL1, NKX2-5, TBX3, HOXA13, GATA4, TBX20, MSX2, PROX1, GATA3
GO:0060911	cardiac cell fate commitment	1.13125671496048e-06	5.43350967800422e-10	7	482	10	19817	0.00%	0.00	TBX18, TBX5, ISL1, NKX2-5, WT1, TBX3, SOX17
GO:0001764	neuron migration	1.15912275026222e-06	5.56735230673495e-10	21	482	164	19817	0.00%	0.00	VAX1, TLX3, SOX14, OLIG3, PHOX2B, BARHL2, SOX1, SATB2, FEZF2, NR2F2, NR4A2, NKX6-1, GATA3, GATA2, TBX20, LHX6, ARX, PAX6, BARHL1, FEZF1, TWIST1
GO:0032502	developmental process	1.28664060822883e-06	6.17983001070523e-10	215	482	6233	19817	0.00%	0.00	TBX2, MEIS1, HOXA2, DLX5, IGF2BP3, HOXB4, MSX1, SALL1, WT1, EN2, LHX9, BARHL2, POU4F2, GFI1, EN1, HOXB3, SP9, CCNO, TFAP2D, HOXD4, HOXB2, PRDM6, STK3, ISL2, LBX1, LEF1, GATA2, DLX1, BHLHE22, BARX1, ALX4, ZIC3, HOXA4, ONECUT2, PAX5, ZNF503, TLX3, HOXA6, GSC, IRX5, POU4F3, OSR2, SIM2, LHX6, MECOM, FEZF1, ZFHX3, EOMES, HOXD3, PITX1, HOXA10, PRDM1, RAX, NKX6-1, PTF1A, FERD3L, GSX2, HOXB9, EVX2, HAND1, ADCYAP1, GBX2, ZIC2, SIX1, DMRTA2, TFAP2B, NEUROG2, HOXB5, TBR1, TWIST1, HAND2, RUNX3, HOXC4, MYO3B, CBX2, HOXC13, EMX2, HEY2, TCF21, LMX1A, HOXC11, SOX3, HOXD13, HOXD8, SOX14, OLIG3, FOXC2, POU4F1, PAX9, HOXC5, HOXB1, DLX6, FOXL1, ALX1, LHX5, DMBX1, TBX20, GATA4, TBX15, SIX2, HOXD11, UNCX, SHOX2, FOXB2, DMRT1, SLC17A6, SOX2, ZDBF2, MEIS2, NKX2-4, FOXB1, IGF2BP1, TBX5, TBX18, OSTM1, ZIC5, TAL1, SIX6, ZIC4, PAX2, GJB2, FZD10, SOX1, NFIB, DMRT2, HOXA1, HOXA5, ARX, PAX3, HOXA9, GJB6, MSX2, FOXD3, GATA3, ZIC1, NUP133, PDX1, SOX21, VAX2, NR5A2, DLX2, OTX2, FOXE1, NR4A2, HOXA3, PAX8, SP8, SIM1, NR2E1, FLI1, PAX6, LHX2, PGM5, HOXB6, LMX1B, HOXC9, IRX3, HOXB7, FOXL2, HOXB8, NKX2-6, HOXA13, DBX1, FOXF1, MCIDAS, FEZF2, GATA6, LHX8, NR2F2, FOXD1, PHOX2B, HLX, ISL1, HMX3, SATB2, CDX2, HOXC10, PRKCH, ONECUT1, HOXD12, NKX2-5, BARHL1, FOXD2, TBX3, SOX17, HOXC8, LHX4, PITX2, PCDH8, RNF220, VGLL2, HOXD1, OTP, MNX1, SPAG6, HOXD9, NKX2-3, VAX1, OLIG2, OLIG1, FOXA1, FOXA2, BSX, HOXD10, C14orf39, HOXA7, EBF2, HIST1H1B, HOXA11, PROX1, DMRT3, SIX3, NOLC1, SEC24C, PAX7
GO:0003228	atrial cardiac muscle tissue development	1.305735600083e-06	6.27154466898657e-10	9	482	21	19817	0.00%	0.00	PROX1, SHOX2, ISL1, TBX3, NKX2-5, GJB6, GATA6, TBX5, TBX18
GO:0048762	mesenchymal cell differentiation	1.5866973616225e-06	7.62102479165468e-10	25	482	236	19817	0.00%	0.00	GBX2, MSX1, FOXC2, SIX1, GSC, PAX2, ISL1, PHOX2B, FOXA1, HEY2, TCF21, TBX5, MSX2, TBX20, EOMES, PITX2, LEF1, GATA3, NOLC1, SIX2, HAND2, FOXA2, TBX3, TWIST1, ALX1
GO:0031016	pancreas development	1.61084933033874e-06	7.7370284838556e-10	15	482	80	19817	0.00%	0.00	MNX1, PTF1A, NKX6-1, GATA6, FOXA2, NR5A2, PAX6, MEIS2, PDX1, ISL1, ONECUT1, FOXF1, ZIC3, ONECUT2, PROX1
GO:0042733	embryonic digit morphogenesis	2.15098708165639e-06	1.03313500559865e-09	13	482	58	19817	0.00%	0.00	OSR2, HAND2, ALX4, HOXA11, MSX1, MSX2, SALL1, HOXD13, TWIST1, TBX3, TBX2, HOXC11, HOXD12
GO:0048645	animal organ formation	2.15098708165639e-06	1.03313500559865e-09	13	482	58	19817	0.00%	0.00	TBR1, HOXC11, SOX17, PAX8, HOXA3, TBX5, GATA6, WT1, HOXA11, SIX1, PAX2, ISL1, HAND2
GO:0003206	cardiac chamber morphogenesis	2.24810250615487e-06	1.07978026232222e-09	18	482	123	19817	0.00%	0.00	NKX2-5, TBX3, HAND2, SHOX2, FOXF1, GATA4, TBX20, PROX1, MSX2, GATA3, TBX5, GATA6, HAND1, HEY2, TBX2, ISL1, FOXC2, POU4F1
GO:0003231	cardiac ventricle development	2.24810250615487e-06	1.07978026232222e-09	18	482	123	19817	0.00%	0.00	TBX3, NKX2-5, FOXF1, HOXA13, HAND2, GATA3, GATA4, TBX20, PROX1, HAND1, PAX8, TBX5, PRDM1, HEY2, ISL1, POU4F1, FOXC2, SALL1
GO:0021522	spinal cord motor neuron differentiation	2.6701729568411e-06	1.28250382172964e-09	10	482	30	19817	0.00%	0.00	MNX1, LHX4, HOXD10, OLIG2, HOXC10, ISL1, OLIG3, ISL2, LBX1, TBX20
GO:0030855	epithelial cell differentiation	3.37968770453894e-06	1.6232890031407e-09	45	482	685	19817	0.00%	0.00	HOXA5, HOXB5, TBX3, SOX17, CCNO, ARX, BARX1, PDX1, ONECUT2, MSX2, GATA3, PITX2, GATA6, NKX6-1, DLX5, NR2F2, FOXB1, PRDM1, CDX2, PRKCH, ONECUT1, NFIB, WT1, SALL1, SIX1, PAX2, HOXA7, PAX6, SIX2, HOXA13, DMRT1, FOXF1, MCIDAS, PROX1, GATA4, SIX3, FOXL2, PAX8, HEY2, TCF21, NR5A2, POU4F3, DLX6, FOXA1, FOXC2
GO:0021871	forebrain regionalization	3.47621638240821e-06	1.66965244111826e-09	9	482	23	19817	0.00%	0.00	LHX2, FEZF2, PAX6, DMRTA2, FEZF1, GSX2, EOMES, SIX3, EMX2
GO:0045596	negative regulation of cell differentiation	4.4557273342968e-06	2.14011879649222e-09	43	482	642	19817	0.00%	0.00	HOXB8, SIX2, IRX3, SIX3, HOXA7, LHX2, FOXA2, PAX6, FOXA1, OLIG2, NR2E1, VAX1, TLX3, SOX3, DLX2, LMX1A, HEY2, RUNX3, HAND2, DLX1, GATA2, GATA3, ISL2, LBX1, MSX2, HOXA9, PRDM6, TWIST1, TBX3, HOXA5, NKX2-5, POU4F2, HLX, PHOX2B, ISL1, MSX1, HOXA2, MEIS1, NKX6-1, TBX5, FEZF2, MEIS2, SOX2
GO:0003007	heart morphogenesis	4.47145993707775e-06	2.14767528197779e-09	25	482	248	19817	0.00%	0.00	GATA6, TBX5, HAND1, HEY2, TBX2, ISL1, FOXC2, MSX1, SIX1, POU4F1, TWIST1, NKX2-5, SOX17, TBX3, HAND2, ZIC3, FOXF1, SHOX2, LBX1, GATA4, TBX20, PROX1, MSX2, PITX2, GATA3
GO:0051093	negative regulation of developmental process	4.58267170059625e-06	2.20109111459954e-09	52	482	870	19817	0.00%	0.00	TWIST1, STK3, HOXA9, PRDM6, HOXA5, NKX2-5, SOX17, TBX3, RUNX3, HAND2, LBX1, ISL2, MSX2, GATA2, DLX1, LEF1, GATA3, MEIS1, TBX5, NKX6-1, HOXA2, SOX2, FEZF2, TBX2, MEIS2, POU4F2, PHOX2B, ISL1, HLX, NFIB, WT1, MSX1, PAX2, HOXA7, FOXA2, PAX6, LHX2, SIX2, HOXB8, SIX3, IRX3, PAX8, SOX3, LMX1A, DLX2, HEY2, FOXA1, OLIG2, FOXC2, TLX3, VAX1, NR2E1
GO:0048880	sensory system development	5.27935269493048e-06	2.53571214934221e-09	32	482	392	19817	0.00%	0.00	PAX2, WT1, SIX6, POU4F2, ISL1, SOX1, PHOX2B, PRDM1, RAX, TBX2, MEIS2, SOX2, MEIS1, PTF1A, DLX1, PITX2, GATA3, TFAP2B, TWIST1, POU4F1, NR2E1, VAX1, FOXC2, OSR2, DLX2, VAX2, FOXL2, SIX3, PROX1, SLC17A6, LHX2, PAX6
GO:0001656	metanephros development	6.44510491381112e-06	3.09563156282955e-09	15	482	88	19817	0.00%	0.00	FOXC2, WT1, SALL1, FOXD1, HOXA11, PAX2, SIX1, IRX3, SIX2, OSR2, TCF21, SOX17, HOXC11, TFAP2B, PAX8
GO:2000677	regulation of transcription regulatory region DNA binding	6.64780568898287e-06	3.19299024446824e-09	12	482	52	19817	0.00%	0.00	TWIST1, HAND1, PAX6, HEY2, LHX2, HAND2, RNF220, POU4F2, MSX2, MSX1, GATA3, POU4F1
GO:0003163	sinoatrial node development	7.15660569299932e-06	3.43737064985558e-09	7	482	12	19817	0.00%	0.00	SHOX2, GJB6, TBX18, TBX5, ISL1, GATA6, TBX3
GO:0003151	outflow tract morphogenesis	7.57672371626319e-06	3.63915644393045e-09	14	482	76	19817	0.00%	0.00	NKX2-5, HEY2, TBX3, TBX2, SOX17, TWIST1, GATA6, TBX20, MSX2, FOXC2, PITX2, SIX1, ISL1, HAND2
GO:0021772	olfactory bulb development	7.70455266043412e-06	3.70055363133243e-09	10	482	33	19817	0.00%	0.00	SALL1, EOMES, NR2E1, UNCX, DLX2, LHX2, ARX, GSX2, FEZF1, DLX5
GO:0035051	cardiocyte differentiation	1.03681886038056e-05	4.97991767714007e-09	18	482	135	19817	0.00%	0.00	SOX17, TBX3, NKX2-5, TWIST1, PITX2, IRX3, EOMES, GATA4, PROX1, SHOX2, NKX2-6, HAND2, HEY2, GATA6, TBX18, TBX5, WT1, ISL1
GO:0021545	cranial nerve development	1.05718426493532e-05	5.07773422159137e-09	12	482	54	19817	0.00%	0.00	HOXB1, POU4F3, ISL1, PHOX2B, PAX2, SIX1, POU4F1, SALL1, HOXA3, HOXB2, HOXB3, HOXA1
GO:0021761	limbic system development	1.38456351470679e-05	6.65016097361571e-09	16	482	107	19817	0.00%	0.00	LEF1, DLX1, PROX1, EMX2, NKX2-6, TBX3, TBR1, LHX5, NR2E1, FEZF2, FOXB1, RAX, LMX1A, DLX2, OTP, SOX3
GO:0021988	olfactory lobe development	1.46280108194847e-05	7.02594179610217e-09	10	482	35	19817	0.00%	0.00	UNCX, SALL1, EOMES, NR2E1, GSX2, FEZF1, DLX5, DLX2, LHX2, ARX
GO:0035137	hindlimb morphogenesis	1.46280108194847e-05	7.02594179610217e-09	10	482	35	19817	0.00%	0.00	OSR2, ALX4, MSX1, MSX2, HOXD9, TWIST1, TFAP2B, HOXD10, TBX3, PITX1
GO:0021978	telencephalon regionalization	1.51811396665776e-05	7.29161367270777e-09	7	482	13	19817	0.00%	0.00	SIX3, EOMES, LHX2, DMRTA2, PAX6, EMX2, GSX2
GO:0061448	connective tissue development	1.87667020890934e-05	9.01378582569327e-09	25	482	266	19817	0.00%	0.00	EBF2, HOXA5, HOXB3, UNCX, HOXC4, RUNX3, HAND2, SIX2, HOXD3, SHOX2, MSX2, HOXA11, HOXA3, HAND1, DLX2, PITX1, POU4F2, SATB2, OSR2, NFIB, FOXA1, FOXC2, WT1, FOXD1, MSX1
GO:0045595	regulation of cell differentiation	2.1229434773575e-05	1.01966545502281e-08	73	482	1505	19817	0.00%	0.00	DLX2, PAX8, NR2E1, TLX3, LHX2, PAX6, FEZF1, IRX3, ZFHX3, HOXD3, HOXB8, MEIS2, SOX2, HOXA2, HOXB4, TAL1, TBX5, MEIS1, PAX2, MSX1, SOX1, POU4F2, HOXB3, HOXA5, PRDM6, HOXA9, STK3, LEF1, GATA3, GATA2, DLX1, MSX2, ISL2, LBX1, HEY2, LMX1A, SOX3, OTP, VAX1, POU4F1, OLIG2, FOXA1, FOXA2, ALX1, HOXA7, SIX3, PROX1, TBX20, HOXA11, GATA4, SHOX2, SIX2, UNCX, PRDM1, FEZF2, NKX6-1, GATA6, GSX2, FERD3L, SIX1, CDX2, PRKCH, ISL1, PHOX2B, HLX, TBX3, TFAP2B, SOX17, NKX2-5, DMRTA2, TWIST1, HAND2, RUNX3
GO:0003215	cardiac right ventricle morphogenesis	2.34516269042805e-05	1.12639898675699e-08	8	482	20	19817	0.00%	0.00	HAND2, ISL1, TBX20, GATA4, GATA3, HAND1, NKX2-5, HEY2
GO:0021520	spinal cord motor neuron cell fate specification	3.29970203466363e-05	1.58487129426687e-08	6	482	9	19817	0.00%	0.00	ISL1, MNX1, HOXC10, OLIG3, ISL2, HOXD10
