	chrom1	start1	end1	chrom2	start2	end2	region1	region2	contact_pair	dist_from_diag	pixel_size	gene1	gene2
518	chr13	20120000	20200000	chr13	99970000	99980000	('chr13', 20120000, 20200000)	('chr13', 99970000, 99980000)	(('chr13', 20120000, 20200000), ('chr13', 99970000, 99980000))	79815000.0	800000000	GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1	ZIC5,ZIC2
519	chr13	20120000	20200000	chr13	112050000	112060000	('chr13', 20120000, 20200000)	('chr13', 112050000, 112060000)	(('chr13', 20120000, 20200000), ('chr13', 112050000, 112060000))	91895000.0	800000000	GJA3,GJB2,GJB6,PPIAP28,LINC00556,AL138688.1	SOX1
520	chr13	27370000	27380000	chr13	27920000	27990000	('chr13', 27370000, 27380000)	('chr13', 27920000, 27990000)	(('chr13', 27370000, 27380000), ('chr13', 27920000, 27990000))	580000.0	700000000	LINC01079	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P
521	chr13	27370000	27380000	chr13	78580000	78600000	('chr13', 27370000, 27380000)	('chr13', 78580000, 78600000)	(('chr13', 27370000, 27380000), ('chr13', 78580000, 78600000))	51215000.0	200000000	LINC01079	POU4F1,RNF219-AS1
522	chr13	27370000	27380000	chr13	99970000	99980000	('chr13', 27370000, 27380000)	('chr13', 99970000, 99980000)	(('chr13', 27370000, 27380000), ('chr13', 99970000, 99980000))	72600000.0	100000000	LINC01079	ZIC5,ZIC2
523	chr13	27370000	27380000	chr13	112050000	112060000	('chr13', 27370000, 27380000)	('chr13', 112050000, 112060000)	(('chr13', 27370000, 27380000), ('chr13', 112050000, 112060000))	84680000.0	100000000	LINC01079	SOX1
524	chr13	27920000	27990000	chr13	50120000	50130000	('chr13', 27920000, 27990000)	('chr13', 50120000, 50130000)	(('chr13', 27920000, 27990000), ('chr13', 50120000, 50130000))	22170000.0	700000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	DLEU2
525	chr13	27920000	27990000	chr13	52850000	52860000	('chr13', 27920000, 27990000)	('chr13', 52850000, 52860000)	(('chr13', 27920000, 27990000), ('chr13', 52850000, 52860000))	24900000.0	700000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	PCDH8
526	chr13	27920000	27990000	chr13	78580000	78600000	('chr13', 27920000, 27990000)	('chr13', 78580000, 78600000)	(('chr13', 27920000, 27990000), ('chr13', 78580000, 78600000))	50635000.0	1400000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	POU4F1,RNF219-AS1
527	chr13	27920000	27990000	chr13	94700000	94710000	('chr13', 27920000, 27990000)	('chr13', 94700000, 94710000)	(('chr13', 27920000, 27990000), ('chr13', 94700000, 94710000))	66750000.0	700000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	SOX21,SOX21-AS1
528	chr13	27920000	27990000	chr13	99970000	99980000	('chr13', 27920000, 27990000)	('chr13', 99970000, 99980000)	(('chr13', 27920000, 27990000), ('chr13', 99970000, 99980000))	72020000.0	700000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	ZIC5,ZIC2
529	chr13	27920000	27990000	chr13	112050000	112060000	('chr13', 27920000, 27990000)	('chr13', 112050000, 112060000)	(('chr13', 27920000, 27990000), ('chr13', 112050000, 112060000))	84100000.0	700000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	SOX1
530	chr13	27920000	27990000	chr14	60500000	60510000	('chr13', 27920000, 27990000)	('chr14', 60500000, 60510000)	(('chr13', 27920000, 27990000), ('chr14', 60500000, 60510000))	32550000.0	700000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	SIX6,C14orf39,AL049874.3
531	chr13	27920000	27990000	chr21	36700000	36710000	('chr13', 27920000, 27990000)	('chr21', 36700000, 36710000)	(('chr13', 27920000, 27990000), ('chr21', 36700000, 36710000))	8750000.0	700000000	CDX2,PDX1,PLUT,ATP5F1EP2,LINC00543,RN7SL272P	SIM2,AP000697.1
532	chr13	50120000	50130000	chr13	78580000	78600000	('chr13', 50120000, 50130000)	('chr13', 78580000, 78600000)	(('chr13', 50120000, 50130000), ('chr13', 78580000, 78600000))	28465000.0	200000000	DLEU2	POU4F1,RNF219-AS1
533	chr13	52850000	52860000	chr13	99970000	99980000	('chr13', 52850000, 52860000)	('chr13', 99970000, 99980000)	(('chr13', 52850000, 52860000), ('chr13', 99970000, 99980000))	47120000.0	100000000	PCDH8	ZIC5,ZIC2
534	chr13	78580000	78600000	chr13	94700000	94710000	('chr13', 78580000, 78600000)	('chr13', 94700000, 94710000)	(('chr13', 78580000, 78600000), ('chr13', 94700000, 94710000))	16115000.0	200000000	POU4F1,RNF219-AS1	SOX21,SOX21-AS1
535	chr13	78580000	78600000	chr13	99970000	99980000	('chr13', 78580000, 78600000)	('chr13', 99970000, 99980000)	(('chr13', 78580000, 78600000), ('chr13', 99970000, 99980000))	21385000.0	200000000	POU4F1,RNF219-AS1	ZIC5,ZIC2
536	chr13	78580000	78600000	chr13	112050000	112060000	('chr13', 78580000, 78600000)	('chr13', 112050000, 112060000)	(('chr13', 78580000, 78600000), ('chr13', 112050000, 112060000))	33465000.0	200000000	POU4F1,RNF219-AS1	SOX1
537	chr13	78580000	78600000	chr21	33020000	33080000	('chr13', 78580000, 78600000)	('chr21', 33020000, 33080000)	(('chr13', 78580000, 78600000), ('chr21', 33020000, 33080000))	45540000.0	1200000000	POU4F1,RNF219-AS1	OLIG1,OLIG2
538	chr13	94700000	94710000	chr13	99970000	99980000	('chr13', 94700000, 94710000)	('chr13', 99970000, 99980000)	(('chr13', 94700000, 94710000), ('chr13', 99970000, 99980000))	5270000.0	100000000	SOX21,SOX21-AS1	ZIC5,ZIC2
539	chr13	94700000	94710000	chr13	112050000	112060000	('chr13', 94700000, 94710000)	('chr13', 112050000, 112060000)	(('chr13', 94700000, 94710000), ('chr13', 112050000, 112060000))	17350000.0	100000000	SOX21,SOX21-AS1	SOX1
540	chr13	94700000	94710000	chr21	36700000	36710000	('chr13', 94700000, 94710000)	('chr21', 36700000, 36710000)	(('chr13', 94700000, 94710000), ('chr21', 36700000, 36710000))	58000000.0	100000000	SOX21,SOX21-AS1	SIM2,AP000697.1
541	chr13	99970000	99980000	chr13	112050000	112060000	('chr13', 99970000, 99980000)	('chr13', 112050000, 112060000)	(('chr13', 99970000, 99980000), ('chr13', 112050000, 112060000))	12080000.0	100000000	ZIC5,ZIC2	SOX1
542	chr13	99970000	99980000	chr14	60630000	60650000	('chr13', 99970000, 99980000)	('chr14', 60630000, 60650000)	(('chr13', 99970000, 99980000), ('chr14', 60630000, 60650000))	39335000.0	200000000	ZIC5,ZIC2	SIX1,SALRNA1
543	chr13	99970000	99980000	chr15	59990000	60000000	('chr13', 99970000, 99980000)	('chr15', 59990000, 60000000)	(('chr13', 99970000, 99980000), ('chr15', 59990000, 60000000))	39980000.0	100000000	ZIC5,ZIC2	FOXB1
544	chr13	99970000	99980000	chr15	76310000	76330000	('chr13', 99970000, 99980000)	('chr15', 76310000, 76330000)	(('chr13', 99970000, 99980000), ('chr15', 76310000, 76330000))	23655000.0	200000000	ZIC5,ZIC2	ISL2,AC027243.1
545	chr13	99970000	99980000	chr21	36700000	36710000	('chr13', 99970000, 99980000)	('chr21', 36700000, 36710000)	(('chr13', 99970000, 99980000), ('chr21', 36700000, 36710000))	63270000.0	100000000	ZIC5,ZIC2	SIM2,AP000697.1
546	chr13	112050000	112060000	chr15	76310000	76330000	('chr13', 112050000, 112060000)	('chr15', 76310000, 76330000)	(('chr13', 112050000, 112060000), ('chr15', 76310000, 76330000))	35735000.0	200000000	SOX1	ISL2,AC027243.1
547	chr13	112050000	112060000	chr21	36700000	36710000	('chr13', 112050000, 112060000)	('chr21', 36700000, 36710000)	(('chr13', 112050000, 112060000), ('chr21', 36700000, 36710000))	75350000.0	100000000	SOX1	SIM2,AP000697.1
548	chr14	36480000	36500000	chr14	36640000	36650000	('chr14', 36480000, 36500000)	('chr14', 36640000, 36650000)	(('chr14', 36480000, 36500000), ('chr14', 36640000, 36650000))	155000.0	200000000	SFTA3	PAX9,AL079303.1
549	chr14	36480000	36500000	chr14	37570000	37580000	('chr14', 36480000, 36500000)	('chr14', 37570000, 37580000)	(('chr14', 36480000, 36500000), ('chr14', 37570000, 37580000))	1085000.0	200000000	SFTA3	FOXA1,TTC6
550	chr14	36480000	36500000	chr14	56800000	56810000	('chr14', 36480000, 36500000)	('chr14', 56800000, 56810000)	(('chr14', 36480000, 36500000), ('chr14', 56800000, 56810000))	20315000.0	200000000	SFTA3	OTX2
551	chr14	36480000	36500000	chr14	60500000	60510000	('chr14', 36480000, 36500000)	('chr14', 60500000, 60510000)	(('chr14', 36480000, 36500000), ('chr14', 60500000, 60510000))	24015000.0	200000000	SFTA3	SIX6,C14orf39,AL049874.3
552	chr14	36480000	36500000	chr14	60630000	60650000	('chr14', 36480000, 36500000)	('chr14', 60630000, 60650000)	(('chr14', 36480000, 36500000), ('chr14', 60630000, 60650000))	24150000.0	400000000	SFTA3	SIX1,SALRNA1
553	chr14	36480000	36500000	chr14	61260000	61270000	('chr14', 36480000, 36500000)	('chr14', 61260000, 61270000)	(('chr14', 36480000, 36500000), ('chr14', 61260000, 61270000))	24775000.0	200000000	SFTA3	TMEM30B,PRKCH
554	chr14	36640000	36650000	chr14	37570000	37580000	('chr14', 36640000, 36650000)	('chr14', 37570000, 37580000)	(('chr14', 36640000, 36650000), ('chr14', 37570000, 37580000))	930000.0	100000000	PAX9,AL079303.1	FOXA1,TTC6
555	chr14	36640000	36650000	chr14	56800000	56810000	('chr14', 36640000, 36650000)	('chr14', 56800000, 56810000)	(('chr14', 36640000, 36650000), ('chr14', 56800000, 56810000))	20160000.0	100000000	PAX9,AL079303.1	OTX2
556	chr14	36640000	36650000	chr14	60500000	60510000	('chr14', 36640000, 36650000)	('chr14', 60500000, 60510000)	(('chr14', 36640000, 36650000), ('chr14', 60500000, 60510000))	23860000.0	100000000	PAX9,AL079303.1	SIX6,C14orf39,AL049874.3
557	chr14	36640000	36650000	chr14	60630000	60650000	('chr14', 36640000, 36650000)	('chr14', 60630000, 60650000)	(('chr14', 36640000, 36650000), ('chr14', 60630000, 60650000))	23995000.0	200000000	PAX9,AL079303.1	SIX1,SALRNA1
558	chr14	36640000	36650000	chr14	61260000	61270000	('chr14', 36640000, 36650000)	('chr14', 61260000, 61270000)	(('chr14', 36640000, 36650000), ('chr14', 61260000, 61270000))	24620000.0	100000000	PAX9,AL079303.1	TMEM30B,PRKCH
559	chr14	37570000	37580000	chr14	56800000	56810000	('chr14', 37570000, 37580000)	('chr14', 56800000, 56810000)	(('chr14', 37570000, 37580000), ('chr14', 56800000, 56810000))	19230000.0	100000000	FOXA1,TTC6	OTX2
560	chr14	37570000	37580000	chr14	60500000	60510000	('chr14', 37570000, 37580000)	('chr14', 60500000, 60510000)	(('chr14', 37570000, 37580000), ('chr14', 60500000, 60510000))	22930000.0	100000000	FOXA1,TTC6	SIX6,C14orf39,AL049874.3
561	chr14	37570000	37580000	chr14	60630000	60650000	('chr14', 37570000, 37580000)	('chr14', 60630000, 60650000)	(('chr14', 37570000, 37580000), ('chr14', 60630000, 60650000))	23065000.0	200000000	FOXA1,TTC6	SIX1,SALRNA1
562	chr14	37570000	37580000	chr14	61260000	61270000	('chr14', 37570000, 37580000)	('chr14', 61260000, 61270000)	(('chr14', 37570000, 37580000), ('chr14', 61260000, 61270000))	23690000.0	100000000	FOXA1,TTC6	TMEM30B,PRKCH
563	chr14	37570000	37580000	chr14	94760000	94770000	('chr14', 37570000, 37580000)	('chr14', 94760000, 94770000)	(('chr14', 37570000, 37580000), ('chr14', 94760000, 94770000))	57190000.0	100000000	FOXA1,TTC6	GSC,AL121612.2
564	chr14	56800000	56810000	chr14	60500000	60510000	('chr14', 56800000, 56810000)	('chr14', 60500000, 60510000)	(('chr14', 56800000, 56810000), ('chr14', 60500000, 60510000))	3700000.0	100000000	OTX2	SIX6,C14orf39,AL049874.3
565	chr14	56800000	56810000	chr14	60630000	60650000	('chr14', 56800000, 56810000)	('chr14', 60630000, 60650000)	(('chr14', 56800000, 56810000), ('chr14', 60630000, 60650000))	3835000.0	200000000	OTX2	SIX1,SALRNA1
566	chr14	56800000	56810000	chr14	61260000	61270000	('chr14', 56800000, 56810000)	('chr14', 61260000, 61270000)	(('chr14', 56800000, 56810000), ('chr14', 61260000, 61270000))	4460000.0	100000000	OTX2	TMEM30B,PRKCH
567	chr14	56800000	56810000	chr14	94760000	94770000	('chr14', 56800000, 56810000)	('chr14', 94760000, 94770000)	(('chr14', 56800000, 56810000), ('chr14', 94760000, 94770000))	37960000.0	100000000	OTX2	GSC,AL121612.2
568	chr14	60500000	60510000	chr14	61260000	61270000	('chr14', 60500000, 60510000)	('chr14', 61260000, 61270000)	(('chr14', 60500000, 60510000), ('chr14', 61260000, 61270000))	760000.0	100000000	SIX6,C14orf39,AL049874.3	TMEM30B,PRKCH
569	chr14	60500000	60510000	chr14	94760000	94770000	('chr14', 60500000, 60510000)	('chr14', 94760000, 94770000)	(('chr14', 60500000, 60510000), ('chr14', 94760000, 94770000))	34260000.0	100000000	SIX6,C14orf39,AL049874.3	GSC,AL121612.2
570	chr14	60500000	60510000	chr21	36700000	36710000	('chr14', 60500000, 60510000)	('chr21', 36700000, 36710000)	(('chr14', 60500000, 60510000), ('chr21', 36700000, 36710000))	23800000.0	100000000	SIX6,C14orf39,AL049874.3	SIM2,AP000697.1
571	chr14	60630000	60650000	chr14	61260000	61270000	('chr14', 60630000, 60650000)	('chr14', 61260000, 61270000)	(('chr14', 60630000, 60650000), ('chr14', 61260000, 61270000))	625000.0	200000000	SIX1,SALRNA1	TMEM30B,PRKCH
572	chr14	60630000	60650000	chr14	94760000	94770000	('chr14', 60630000, 60650000)	('chr14', 94760000, 94770000)	(('chr14', 60630000, 60650000), ('chr14', 94760000, 94770000))	34125000.0	200000000	SIX1,SALRNA1	GSC,AL121612.2
573	chr14	60630000	60650000	chr21	36700000	36710000	('chr14', 60630000, 60650000)	('chr21', 36700000, 36710000)	(('chr14', 60630000, 60650000), ('chr21', 36700000, 36710000))	23935000.0	200000000	SIX1,SALRNA1	SIM2,AP000697.1
574	chr15	36870000	36880000	chr15	37080000	37100000	('chr15', 36870000, 36880000)	('chr15', 37080000, 37100000)	(('chr15', 36870000, 36880000), ('chr15', 37080000, 37100000))	215000.0	200000000	AC018563.1	MEIS2,AC078909.1,AC078909.2
575	chr15	36870000	36880000	chr15	59990000	60000000	('chr15', 36870000, 36880000)	('chr15', 59990000, 60000000)	(('chr15', 36870000, 36880000), ('chr15', 59990000, 60000000))	23120000.0	100000000	AC018563.1	FOXB1
576	chr15	37080000	37100000	chr15	59990000	60000000	('chr15', 37080000, 37100000)	('chr15', 59990000, 60000000)	(('chr15', 37080000, 37100000), ('chr15', 59990000, 60000000))	22905000.0	200000000	MEIS2,AC078909.1,AC078909.2	FOXB1
577	chr15	37080000	37100000	chr15	76310000	76330000	('chr15', 37080000, 37100000)	('chr15', 76310000, 76330000)	(('chr15', 37080000, 37100000), ('chr15', 76310000, 76330000))	39230000.0	400000000	MEIS2,AC078909.1,AC078909.2	ISL2,AC027243.1
578	chr15	52770000	52790000	chr15	59990000	60000000	('chr15', 52770000, 52790000)	('chr15', 59990000, 60000000)	(('chr15', 52770000, 52790000), ('chr15', 59990000, 60000000))	7215000.0	200000000	ONECUT1	FOXB1
579	chr15	52770000	52790000	chr15	67810000	67830000	('chr15', 52770000, 52790000)	('chr15', 67810000, 67830000)	(('chr15', 52770000, 52790000), ('chr15', 67810000, 67830000))	15040000.0	400000000	ONECUT1	SKOR1,RNU6-1,AC009292.2
580	chr15	52770000	52790000	chr15	76310000	76330000	('chr15', 52770000, 52790000)	('chr15', 76310000, 76330000)	(('chr15', 52770000, 52790000), ('chr15', 76310000, 76330000))	23540000.0	400000000	ONECUT1	ISL2,AC027243.1
581	chr15	52770000	52790000	chr15	96270000	96430000	('chr15', 52770000, 52790000)	('chr15', 96270000, 96430000)	(('chr15', 52770000, 52790000), ('chr15', 96270000, 96430000))	43570000.0	3200000000	ONECUT1	NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5
582	chr15	59990000	60000000	chr15	67810000	67830000	('chr15', 59990000, 60000000)	('chr15', 67810000, 67830000)	(('chr15', 59990000, 60000000), ('chr15', 67810000, 67830000))	7825000.0	200000000	FOXB1	SKOR1,RNU6-1,AC009292.2
583	chr15	59990000	60000000	chr15	76310000	76330000	('chr15', 59990000, 60000000)	('chr15', 76310000, 76330000)	(('chr15', 59990000, 60000000), ('chr15', 76310000, 76330000))	16325000.0	200000000	FOXB1	ISL2,AC027243.1
584	chr15	59990000	60000000	chr15	96270000	96430000	('chr15', 59990000, 60000000)	('chr15', 96270000, 96430000)	(('chr15', 59990000, 60000000), ('chr15', 96270000, 96430000))	36355000.0	1600000000	FOXB1	NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5
585	chr15	59990000	60000000	chr21	36700000	36710000	('chr15', 59990000, 60000000)	('chr21', 36700000, 36710000)	(('chr15', 59990000, 60000000), ('chr21', 36700000, 36710000))	23290000.0	100000000	FOXB1	SIM2,AP000697.1
586	chr15	67810000	67830000	chr15	76310000	76330000	('chr15', 67810000, 67830000)	('chr15', 76310000, 76330000)	(('chr15', 67810000, 67830000), ('chr15', 76310000, 76330000))	8500000.0	400000000	SKOR1,RNU6-1,AC009292.2	ISL2,AC027243.1
587	chr15	76310000	76330000	chr15	96270000	96430000	('chr15', 76310000, 76330000)	('chr15', 96270000, 96430000)	(('chr15', 76310000, 76330000), ('chr15', 96270000, 96430000))	20030000.0	3200000000	ISL2,AC027243.1	NR2F2,NR2F2-AS1,AC016251.2,AC103746.1,AC087477.2,AC087477.6,AC087477.5
588	chr15	76310000	76330000	chr21	33020000	33080000	('chr15', 76310000, 76330000)	('chr21', 33020000, 33080000)	(('chr15', 76310000, 76330000), ('chr21', 33020000, 33080000))	43270000.0	1200000000	ISL2,AC027243.1	OLIG1,OLIG2
589	chr15	76310000	76330000	chr21	36700000	36710000	('chr15', 76310000, 76330000)	('chr21', 36700000, 36710000)	(('chr15', 76310000, 76330000), ('chr21', 36700000, 36710000))	39615000.0	200000000	ISL2,AC027243.1	SIM2,AP000697.1
590	chr16	51140000	51150000	chr16	54290000	54300000	('chr16', 51140000, 51150000)	('chr16', 54290000, 54300000)	(('chr16', 51140000, 51150000), ('chr16', 54290000, 54300000))	3150000.0	100000000	SALL1,AC009166.1	IRX3,AC018553.2
591	chr16	51140000	51150000	chr16	54930000	54940000	('chr16', 51140000, 51150000)	('chr16', 54930000, 54940000)	(('chr16', 51140000, 51150000), ('chr16', 54930000, 54940000))	3790000.0	100000000	SALL1,AC009166.1	IRX5,CRNDE,AC106738.2,AC106738.2
592	chr16	51140000	51150000	chr16	86500000	86510000	('chr16', 51140000, 51150000)	('chr16', 86500000, 86510000)	(('chr16', 51140000, 51150000), ('chr16', 86500000, 86510000))	35360000.0	100000000	SALL1,AC009166.1	FENDRR,FOXF1
593	chr16	51140000	51150000	chr16	86560000	86570000	('chr16', 51140000, 51150000)	('chr16', 86560000, 86570000)	(('chr16', 51140000, 51150000), ('chr16', 86560000, 86570000))	35420000.0	100000000	SALL1,AC009166.1	FOXC2,FOXL1,FOXC2-AS1
594	chr16	54290000	54300000	chr16	54930000	54940000	('chr16', 54290000, 54300000)	('chr16', 54930000, 54940000)	(('chr16', 54290000, 54300000), ('chr16', 54930000, 54940000))	640000.0	100000000	IRX3,AC018553.2	IRX5,CRNDE,AC106738.2,AC106738.2
595	chr16	54290000	54300000	chr16	73060000	73080000	('chr16', 54290000, 54300000)	('chr16', 73060000, 73080000)	(('chr16', 54290000, 54300000), ('chr16', 73060000, 73080000))	18775000.0	200000000	IRX3,AC018553.2	ZFHX3,AC116667.2
596	chr16	54290000	54300000	chr16	86500000	86510000	('chr16', 54290000, 54300000)	('chr16', 86500000, 86510000)	(('chr16', 54290000, 54300000), ('chr16', 86500000, 86510000))	32210000.0	100000000	IRX3,AC018553.2	FENDRR,FOXF1
597	chr16	54290000	54300000	chr16	86560000	86570000	('chr16', 54290000, 54300000)	('chr16', 86560000, 86570000)	(('chr16', 54290000, 54300000), ('chr16', 86560000, 86570000))	32270000.0	100000000	IRX3,AC018553.2	FOXC2,FOXL1,FOXC2-AS1
598	chr16	54930000	54940000	chr16	73060000	73080000	('chr16', 54930000, 54940000)	('chr16', 73060000, 73080000)	(('chr16', 54930000, 54940000), ('chr16', 73060000, 73080000))	18135000.0	200000000	IRX5,CRNDE,AC106738.2,AC106738.2	ZFHX3,AC116667.2
599	chr16	54930000	54940000	chr16	86500000	86510000	('chr16', 54930000, 54940000)	('chr16', 86500000, 86510000)	(('chr16', 54930000, 54940000), ('chr16', 86500000, 86510000))	31570000.0	100000000	IRX5,CRNDE,AC106738.2,AC106738.2	FENDRR,FOXF1
600	chr16	54930000	54940000	chr16	86560000	86570000	('chr16', 54930000, 54940000)	('chr16', 86560000, 86570000)	(('chr16', 54930000, 54940000), ('chr16', 86560000, 86570000))	31630000.0	100000000	IRX5,CRNDE,AC106738.2,AC106738.2	FOXC2,FOXL1,FOXC2-AS1
601	chr16	73060000	73080000	chr16	86500000	86510000	('chr16', 73060000, 73080000)	('chr16', 86500000, 86510000)	(('chr16', 73060000, 73080000), ('chr16', 86500000, 86510000))	13435000.0	200000000	ZFHX3,AC116667.2	FENDRR,FOXF1
602	chr16	73060000	73080000	chr16	86560000	86570000	('chr16', 73060000, 73080000)	('chr16', 86560000, 86570000)	(('chr16', 73060000, 73080000), ('chr16', 86560000, 86570000))	13495000.0	200000000	ZFHX3,AC116667.2	FOXC2,FOXL1,FOXC2-AS1
603	chr16	86500000	86510000	chr16	86560000	86570000	('chr16', 86500000, 86510000)	('chr16', 86560000, 86570000)	(('chr16', 86500000, 86510000), ('chr16', 86560000, 86570000))	60000.0	100000000	FENDRR,FOXF1	FOXC2,FOXL1,FOXC2-AS1
604	chr16	86500000	86510000	chr17	79780000	79800000	('chr16', 86500000, 86510000)	('chr17', 79780000, 79800000)	(('chr16', 86500000, 86510000), ('chr17', 79780000, 79800000))	6715000.0	200000000	FENDRR,FOXF1	CBX2,CBX8,AC100791.2
605	chr17	14300000	14320000	chr17	35420000	35470000	('chr17', 14300000, 14320000)	('chr17', 35420000, 35470000)	(('chr17', 14300000, 14320000), ('chr17', 35420000, 35470000))	21135000.0	1000000000	HS3ST3B1,MGC12916,AC005224.2	SLFN12,SLFN13,AC015911.4
606	chr17	14300000	14320000	chr17	61410000	61430000	('chr17', 14300000, 14320000)	('chr17', 61410000, 61430000)	(('chr17', 14300000, 14320000), ('chr17', 61410000, 61430000))	47110000.0	400000000	HS3ST3B1,MGC12916,AC005224.2	TBX2,C17orf82,TBX2-AS1
607	chr17	35420000	35470000	chr17	48500000	48640000	('chr17', 35420000, 35470000)	('chr17', 48500000, 48640000)	(('chr17', 35420000, 35470000), ('chr17', 48500000, 48640000))	13125000.0	7000000000	SLFN12,SLFN13,AC015911.4	HOXB1,HOXB2,HOXB3,HOXB4,HOXB5,HOXB6,HOXB7,HOXB8,HOXB9,HOXB-AS1,HOXB-AS2,HOXB-AS3,AC103702.1,HOXB-AS4,MIR196A1,AC103702.2,LINC02086
608	chr17	35420000	35470000	chr17	49000000	49020000	('chr17', 35420000, 35470000)	('chr17', 49000000, 49020000)	(('chr17', 35420000, 35470000), ('chr17', 49000000, 49020000))	13565000.0	1000000000	SLFN12,SLFN13,AC015911.4	IGF2BP1,RF00017,AC091133.3,AC091133.2
609	chr17	35420000	35470000	chr17	79780000	79800000	('chr17', 35420000, 35470000)	('chr17', 79780000, 79800000)	(('chr17', 35420000, 35470000), ('chr17', 79780000, 79800000))	44345000.0	1000000000	SLFN12,SLFN13,AC015911.4	CBX2,CBX8,AC100791.2
610	chr17	48020000	48040000	chr17	48500000	48640000	('chr17', 48020000, 48040000)	('chr17', 48500000, 48640000)	(('chr17', 48020000, 48040000), ('chr17', 48500000, 48640000))	540000.0	2800000000	COPZ2,MIR152	HOXB1,HOXB2,HOXB3,HOXB4,HOXB5,HOXB6,HOXB7,HOXB8,HOXB9,HOXB-AS1,HOXB-AS2,HOXB-AS3,AC103702.1,HOXB-AS4,MIR196A1,AC103702.2,LINC02086
611	chr17	48020000	48040000	chr17	49000000	49020000	('chr17', 48020000, 48040000)	('chr17', 49000000, 49020000)	(('chr17', 48020000, 48040000), ('chr17', 49000000, 49020000))	980000.0	400000000	COPZ2,MIR152	IGF2BP1,RF00017,AC091133.3,AC091133.2
612	chr17	48020000	48040000	chr17	61410000	61430000	('chr17', 48020000, 48040000)	('chr17', 61410000, 61430000)	(('chr17', 48020000, 48040000), ('chr17', 61410000, 61430000))	13390000.0	400000000	COPZ2,MIR152	TBX2,C17orf82,TBX2-AS1
613	chr17	48020000	48040000	chr17	79780000	79800000	('chr17', 48020000, 48040000)	('chr17', 79780000, 79800000)	(('chr17', 48020000, 48040000), ('chr17', 79780000, 79800000))	31760000.0	400000000	COPZ2,MIR152	CBX2,CBX8,AC100791.2
614	chr17	48500000	48640000	chr17	49000000	49020000	('chr17', 48500000, 48640000)	('chr17', 49000000, 49020000)	(('chr17', 48500000, 48640000), ('chr17', 49000000, 49020000))	440000.0	2800000000	HOXB1,HOXB2,HOXB3,HOXB4,HOXB5,HOXB6,HOXB7,HOXB8,HOXB9,HOXB-AS1,HOXB-AS2,HOXB-AS3,AC103702.1,HOXB-AS4,MIR196A1,AC103702.2,LINC02086	IGF2BP1,RF00017,AC091133.3,AC091133.2
615	chr17	48500000	48640000	chr17	61410000	61430000	('chr17', 48500000, 48640000)	('chr17', 61410000, 61430000)	(('chr17', 48500000, 48640000), ('chr17', 61410000, 61430000))	12850000.0	2800000000	HOXB1,HOXB2,HOXB3,HOXB4,HOXB5,HOXB6,HOXB7,HOXB8,HOXB9,HOXB-AS1,HOXB-AS2,HOXB-AS3,AC103702.1,HOXB-AS4,MIR196A1,AC103702.2,LINC02086	TBX2,C17orf82,TBX2-AS1
616	chr17	48500000	48640000	chr17	79780000	79800000	('chr17', 48500000, 48640000)	('chr17', 79780000, 79800000)	(('chr17', 48500000, 48640000), ('chr17', 79780000, 79800000))	31220000.0	2800000000	HOXB1,HOXB2,HOXB3,HOXB4,HOXB5,HOXB6,HOXB7,HOXB8,HOXB9,HOXB-AS1,HOXB-AS2,HOXB-AS3,AC103702.1,HOXB-AS4,MIR196A1,AC103702.2,LINC02086	CBX2,CBX8,AC100791.2
617	chr17	49000000	49020000	chr17	61410000	61430000	('chr17', 49000000, 49020000)	('chr17', 61410000, 61430000)	(('chr17', 49000000, 49020000), ('chr17', 61410000, 61430000))	12410000.0	400000000	IGF2BP1,RF00017,AC091133.3,AC091133.2	TBX2,C17orf82,TBX2-AS1
618	chr17	49000000	49020000	chr17	79780000	79800000	('chr17', 49000000, 49020000)	('chr17', 79780000, 79800000)	(('chr17', 49000000, 49020000), ('chr17', 79780000, 79800000))	30780000.0	400000000	IGF2BP1,RF00017,AC091133.3,AC091133.2	CBX2,CBX8,AC100791.2
619	chr17	61410000	61430000	chr17	79780000	79800000	('chr17', 61410000, 61430000)	('chr17', 79780000, 79800000)	(('chr17', 61410000, 61430000), ('chr17', 79780000, 79800000))	18370000.0	400000000	TBX2,C17orf82,TBX2-AS1	CBX2,CBX8,AC100791.2
