source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010586,miRNA metabolic process,1.937160270323548e-24,True,"""The chemical reactions and pathways involving miRNA, microRNA, a class of single-stranded RNA molecules of about 21-23 nucleotides in length, which regulates gene expression."" [PMID:17993620]",107,457,32,21017,0.0700218818380744,0.29906542056074764,query_1,['GO:0016070']
GO:MF,GO:0019899,enzyme binding,2.012985712628443e-24,True,"""Binding to an enzyme, a protein with catalytic activity."" [GOC:jl]",2105,456,129,20196,0.28289473684210525,0.061282660332541566,query_1,['GO:0005515']
GO:BP,GO:0043068,positive regulation of programmed cell death,3.1267369953040602e-24,True,"""Any process that activates or increases the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",533,457,62,21017,0.13566739606126915,0.11632270168855535,query_1,"['GO:0012501', 'GO:0043067', 'GO:0048522']"
GO:MF,GO:0140677,molecular function activator activity,3.2528291899596128e-24,True,"""A molecular function regulator that activates or increases the activity of its target via non-covalent binding that does not result in covalent modification to the target."" [GOC:curators]",1132,456,91,20196,0.19956140350877194,0.0803886925795053,query_1,['GO:0098772']
GO:MF,GO:0005515,protein binding,3.700679771879085e-24,True,"""Binding to a protein."" [GOC:go_curators]",14865,456,424,20196,0.9298245614035088,0.028523377060208542,query_1,['GO:0005488']
GO:BP,GO:0043009,chordate embryonic development,3.90299169896461e-24,True,"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]",669,457,69,21017,0.15098468271334792,0.1031390134529148,query_1,['GO:0009792']
GO:BP,GO:0048762,mesenchymal cell differentiation,5.133236263030699e-24,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types."" [GOC:dph, GOC:jid]",248,457,44,21017,0.0962800875273523,0.1774193548387097,query_1,"['GO:0030154', 'GO:0060485']"
GO:MF,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",6.2971726906247405e-24,True,"""A DNA-binding transcription factor activity that modulates the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:txnOH-2018]",1359,456,100,20196,0.21929824561403508,0.07358351729212656,query_1,['GO:0003700']
GO:BP,GO:0006952,defense response,7.325120283861652e-24,True,"""Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."" [GOC:go_curators]",1809,457,116,21017,0.2538293216630197,0.06412382531785517,query_1,['GO:0006950']
GO:BP,GO:0061061,muscle structure development,9.504645955897171e-24,True,"""The progression of a muscle structure over time, from its formation to its mature state. Muscle structures are contractile cells, tissues or organs that are found in multicellular organisms."" [GOC:dph]",679,457,69,21017,0.15098468271334792,0.101620029455081,query_1,['GO:0048856']
GO:BP,GO:0006954,inflammatory response,1.0254070015966791e-23,True,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",847,457,77,21017,0.16849015317286653,0.09090909090909091,query_1,['GO:0006952']
GO:MF,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",1.4002270002589582e-23,True,"""A DNA-binding transcription factor activity that activates or increases transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:aruk, GOC:txnOH-2018, PMID:20737563, PMID:27145859]",472,456,58,20196,0.12719298245614036,0.1228813559322034,query_1,"['GO:0000981', 'GO:0001216']"
GO:BP,GO:1902895,positive regulation of miRNA transcription,1.6063969266165605e-23,True,"""Any process that activates or increases the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]",57,457,25,21017,0.05470459518599562,0.43859649122807015,query_1,"['GO:0045893', 'GO:0061614', 'GO:1902893', 'GO:2000630']"
GO:BP,GO:0045785,positive regulation of cell adhesion,1.9492242993856216e-23,True,"""Any process that activates or increases the frequency, rate or extent of cell adhesion."" [GOC:go_curators]",478,457,58,21017,0.12691466083150985,0.12133891213389121,query_1,"['GO:0007155', 'GO:0030155', 'GO:0048522']"
GO:MF,GO:0140110,transcription regulator activity,2.218559268713358e-23,True,"""A molecular function that controls the rate, timing and/or magnitude of gene transcription. The function of transcriptional regulators is to modulate gene expression at the transcription step so that they are expressed in the right cell at the right time and in the right amount throughout the life of the cell and the organism. Genes are transcriptional units, and include bacterial operons."" [GOC:pg, GOC:txnOH-2018, Wikipedia:Transcription_factor]",1962,456,122,20196,0.2675438596491228,0.06218144750254842,query_1,['GO:0003674']
GO:BP,GO:0031401,positive regulation of protein modification process,2.3318151508483902e-23,True,"""Any process that activates or increases the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",751,457,72,21017,0.1575492341356674,0.09587217043941411,query_1,"['GO:0031399', 'GO:0036211', 'GO:0051247']"
GO:BP,GO:0043065,positive regulation of apoptotic process,2.6749029792515665e-23,True,"""Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",517,457,60,21017,0.13129102844638948,0.11605415860735009,query_1,"['GO:0006915', 'GO:0042981', 'GO:0043068']"
GO:CC,GO:0009986,cell surface,2.8564583157862646e-23,True,"""The external part of the cell wall and/or plasma membrane."" [GOC:jl, GOC:mtg_sensu, GOC:sm]",904,459,76,22115,0.1655773420479303,0.084070796460177,query_1,['GO:0110165']
GO:BP,GO:2000630,positive regulation of miRNA metabolic process,4.6962471324423916e-23,True,"""Any process that activates or increases the frequency, rate or extent of miRNA metabolic process."" [GOC:dph]",66,457,26,21017,0.05689277899343545,0.3939393939393939,query_1,"['GO:0010586', 'GO:0051254', 'GO:2000628']"
GO:BP,GO:0070661,leukocyte proliferation,4.8365460082495117e-23,True,"""The expansion of a leukocyte population by cell division."" [GOC:add]",351,457,50,21017,0.10940919037199125,0.14245014245014245,query_1,['GO:0008283']
GO:BP,GO:2001234,negative regulation of apoptotic signaling pathway,5.0602209809883703e-23,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",234,457,42,21017,0.09190371991247265,0.1794871794871795,query_1,"['GO:0009968', 'GO:0043066', 'GO:0097190', 'GO:2001233']"
GO:BP,GO:0032879,regulation of localization,9.626070487371554e-23,True,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",2005,457,121,21017,0.2647702407002188,0.06034912718204489,query_1,"['GO:0050789', 'GO:0051179']"
GO:BP,GO:0030182,neuron differentiation,1.1194673397604897e-22,True,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron."" [GOC:mah]",1434,457,100,21017,0.2188183807439825,0.0697350069735007,query_1,"['GO:0030154', 'GO:0048699']"
GO:MF,GO:0003700,DNA-binding transcription factor activity,2.175289338216451e-22,True,"""A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."" [GOC:txnOH-2018]",1448,456,101,20196,0.22149122807017543,0.06975138121546962,query_1,['GO:0140110']
GO:BP,GO:0032835,glomerulus development,2.9282653854209177e-22,True,"""The progression of the glomerulus over time from its initial formation until its mature state. The glomerulus is a capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the vertebrate kidney. The glomerulus is part of the nephron and is restricted to one body segment."" [GOC:mah, GOC:mtg_kidney_jan10]",70,457,26,21017,0.05689277899343545,0.37142857142857144,query_1,"['GO:0048856', 'GO:0072006']"
GO:BP,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,3.2407378404697827e-22,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb, GOC:signaling]",619,457,64,21017,0.1400437636761488,0.10339256865912763,query_1,['GO:0007167']
GO:BP,GO:0060322,head development,4.7400701781797335e-22,True,"""The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body."" [GOC:dph]",789,457,72,21017,0.1575492341356674,0.09125475285171103,query_1,['GO:0048856']
GO:BP,GO:1903706,regulation of hemopoiesis,5.361698203190349e-22,True,"""Any process that modulates the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",420,457,53,21017,0.11597374179431072,0.1261904761904762,query_1,"['GO:0002682', 'GO:0030097', 'GO:0060284', 'GO:2000026']"
GO:BP,GO:0030098,lymphocyte differentiation,5.760742153454244e-22,True,"""The process in which a relatively unspecialized precursor cell acquires specialized features of a lymphocyte. A lymphocyte is a leukocyte commonly found in the blood and lymph that has the characteristics of a large nucleus, a neutral staining cytoplasm, and prominent heterochromatin."" [CL:0000542, GOC:go_curators]",438,457,54,21017,0.11816192560175055,0.1232876712328767,query_1,"['GO:0046649', 'GO:1903131']"
GO:BP,GO:0072006,nephron development,6.140330743698149e-22,True,"""The process whose specific outcome is the progression of the nephron over time, from its formation to the mature structure. A nephron is the functional unit of the kidney."" [GOC:mtg_kidney_jan10]",159,457,35,21017,0.07658643326039387,0.22012578616352202,query_1,"['GO:0001822', 'GO:0048856']"
GO:BP,GO:0050865,regulation of cell activation,1.4586936480110812e-21,True,"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]",616,457,63,21017,0.13785557986870897,0.10227272727272728,query_1,"['GO:0001775', 'GO:0050794', 'GO:0051239']"
GO:BP,GO:0048871,multicellular organismal-level homeostasis,2.1453028453435208e-21,True,"""Any process involved in the maintenance of an internal steady state at the level of the multicellular organism."" [GOC:isa_complete]",809,457,72,21017,0.1575492341356674,0.08899876390605686,query_1,"['GO:0032501', 'GO:0042592']"
GO:BP,GO:0043408,regulation of MAPK cascade,3.1608563723168057e-21,True,"""Any process that modulates the frequency, rate or extent of signal transduction mediated by the MAP kinase (MAPK) cascade."" [GOC:go_curators]",645,457,64,21017,0.1400437636761488,0.09922480620155039,query_1,"['GO:0000165', 'GO:1902531']"
GO:BP,GO:0001816,cytokine production,3.489603866287069e-21,True,"""The appearance of a cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",772,457,70,21017,0.15317286652078774,0.09067357512953368,query_1,"['GO:0010467', 'GO:0032501']"
